transaction_id,store_id,customer_id,txn_ts,channel,subtotal_cents,tax_cents,total_cents
T00005236,S0002,C001381,2025-07-09T14:26:10,In-Store,4158,0,4158
T00005237,S0002,C001479,2025-07-09T18:52:16,In-Store,10156,133,10289
T00005238,S0002,C001782,2025-07-09T09:54:11,In-Store,4750,122,4872
T00005239,S0002,C001479,2025-07-09T17:07:18,In-Store,4727,327,5054
T00005240,S0002,C001784,2025-07-09T08:34:34,In-Store,9555,643,10198
T00005241,S0002,C001625,2025-07-09T12:28:31,In-Store,8453,432,8885
T00005242,S0002,C001090,2025-07-09T16:03:40,In-Store,6180,0,6180
T00005243,S0002,C001329,2025-07-09T13:17:37,In-Store,6639,386,7025
T00005244,S0002,C001881,2025-07-09T18:25:17,In-Store,4495,301,4796
T00005245,S0002,C001879,2025-07-09T09:14:07,In-Store,2405,0,2405
T00005246,S0002,C001284,2025-07-09T08:16:42,In-Store,6239,346,6585
T00005247,S0002,C001809,2025-07-09T16:52:16,In-Store,5003,45,5048
T00005248,S0002,C001361,2025-07-09T17:19:33,In-Store,12365,913,13278
T00005249,S0002,C001869,2025-07-09T08:24:31,In-Store,4869,393,5262
T00005250,S0002,,2025-07-09T11:22:57,In-Store,3406,0,3406
T00005251,S0002,C001307,2025-07-09T19:51:06,In-Store,4085,0,4085
T00005252,S0002,C001495,2025-07-09T12:02:47,In-Store,7942,241,8183
T00005253,S0002,C001086,2025-07-09T15:42:07,In-Store,3079,154,3233
T00005254,S0002,C001212,2025-07-09T09:49:43,In-Store,5338,211,5549
T00005255,S0002,C001191,2025-07-09T08:19:25,In-Store,3602,73,3675
T00005256,S0002,C001073,2025-07-09T14:48:32,In-Store,9703,320,10023
T00005257,S0002,C001286,2025-07-09T12:44:47,In-Store,6314,334,6648
T00005258,S0002,C001688,2025-07-09T12:32:09,In-Store,9498,794,10292
T00005259,S0002,C001091,2025-07-09T11:40:12,In-Store,7295,428,7723
T00005260,S0002,C001965,2025-07-09T12:40:37,In-Store,3196,172,3368
T00005261,S0002,C001324,2025-07-09T10:43:28,In-Store,4833,330,5163
T00005262,S0002,C001114,2025-07-09T14:52:10,In-Store,6539,263,6802
T00005263,S0002,C001863,2025-07-09T10:31:01,In-Store,10721,332,11053
T00005264,S0002,C001293,2025-07-09T11:12:40,In-Store,6947,563,7510
T00005265,S0002,C001149,2025-07-09T19:52:48,In-Store,5186,266,5452
T00005266,S0002,C001059,2025-07-09T12:39:18,In-Store,6275,557,6832
T00005267,S0002,C001403,2025-07-09T17:33:54,In-Store,8442,431,8873
T00005268,S0002,C001079,2025-07-09T13:23:35,In-Store,3314,0,3314
T00005269,S0002,,2025-07-09T08:44:47,In-Store,2729,75,2804
T00005270,S0002,C001736,2025-07-09T12:28:20,In-Store,3534,314,3848
T00005271,S0002,C001649,2025-07-09T11:38:21,In-Store,7062,374,7436
T00005272,S0002,C001594,2025-07-09T08:51:52,In-Store,12617,432,13049
T00005273,S0002,C001759,2025-07-09T13:18:19,In-Store,7427,659,8086
T00005274,S0002,C001759,2025-07-09T19:10:40,In-Store,8606,300,8906
T00005275,S0002,C001167,2025-07-09T08:44:42,In-Store,7080,145,7225
T00005276,S0002,C001705,2025-07-09T10:30:32,In-Store,11440,49,11489
T00005277,S0002,C001510,2025-07-09T08:12:42,In-Store,5084,171,5255
T00005278,S0002,,2025-07-09T10:27:25,In-Store,5260,139,5399
T00005279,S0002,,2025-07-09T09:53:12,In-Store,13996,801,14797
T00005280,S0002,C001923,2025-07-09T10:39:42,In-Store,3386,0,3386
T00005281,S0002,,2025-07-09T11:57:07,In-Store,4860,218,5078
T00005282,S0002,C001694,2025-07-09T17:34:10,In-Store,6994,185,7179
T00005283,S0002,C001070,2025-07-09T19:59:18,In-Store,6693,268,6961
T00005284,S0002,C001075,2025-07-09T09:57:25,In-Store,10400,924,11324
T00005285,S0002,,2025-07-09T18:37:12,In-Store,4677,0,4677
T00005286,S0002,C001710,2025-07-09T08:33:26,In-Store,10715,669,11384
T00005287,S0002,C001695,2025-07-09T19:05:30,Online,4487,36,4523
T00005288,S0002,C001811,2025-07-09T11:13:28,Online,5933,218,6151
T00005289,S0002,C001275,2025-07-09T09:48:11,Online,7115,0,7115
T00005290,S0002,C001176,2025-07-09T10:40:29,Online,9578,384,9962
T00005291,S0002,,2025-07-09T09:44:18,Online,13581,1109,14690
T00005292,S0002,C001171,2025-07-09T09:20:56,Online,10619,571,11190
T00005293,S0002,C001147,2025-07-09T13:40:05,Online,5412,253,5665
T00005294,S0002,C001988,2025-07-09T11:27:21,Online,3244,139,3383
T00005295,S0002,C001737,2025-07-09T11:18:36,Online,2797,202,2999
T00005296,S0002,C001279,2025-07-09T09:12:29,Online,11759,439,12198
T00005297,S0002,C001512,2025-07-09T20:43:43,Online,4177,0,4177
T00005298,S0002,C001821,2025-07-09T10:46:47,Online,9441,426,9867
T00005299,S0002,C001181,2025-07-09T10:07:27,Online,9076,264,9340
T00005300,S0002,C001766,2025-07-09T13:34:44,Online,3130,184,3314
T00005301,S0002,C001086,2025-07-09T21:51:46,Online,7999,147,8146
T00005302,S0002,,2025-07-09T10:05:35,Online,18306,970,19276
T00005303,S0002,C001517,2025-07-09T09:10:46,Online,4517,132,4649
T00005304,S0002,C001749,2025-07-09T10:28:39,Online,7349,436,7785
T00005305,S0002,C001593,2025-07-09T09:25:17,Online,13351,808,14159
T00005306,S0002,C001372,2025-07-09T09:12:17,Online,9552,848,10400
T00005307,S0002,C001519,2025-07-09T11:44:19,Online,5090,264,5354
T00005308,S0002,C001158,2025-07-09T10:06:27,Online,11211,511,11722
T00005309,S0002,C001165,2025-07-09T10:57:36,Online,24142,1587,25729
T00005310,S0002,C001479,2025-07-09T21:01:21,Online,4226,37,4263
T00005311,S0003,,2025-07-09T13:51:23,In-Store,8306,486,8792
T00005312,S0003,C002048,2025-07-09T19:42:03,In-Store,4672,281,4953
T00005313,S0003,C002182,2025-07-09T09:58:58,In-Store,5423,264,5687
T00005314,S0003,C002432,2025-07-09T13:28:26,In-Store,5943,239,6182
T00005315,S0003,C002042,2025-07-09T09:11:18,In-Store,8760,0,8760
T00005316,S0003,C002732,2025-07-09T09:35:15,In-Store,4504,190,4694
T00005317,S0003,C002365,2025-07-09T19:10:33,In-Store,13090,807,13897
T00005318,S0003,C002902,2025-07-09T08:08:09,In-Store,5785,403,6188
T00005319,S0003,C002090,2025-07-09T15:46:21,In-Store,5366,0,5366
T00005320,S0003,C002086,2025-07-09T12:24:41,In-Store,10604,35,10639
T00005321,S0003,C002632,2025-07-09T14:43:28,In-Store,4165,138,4303
T00005322,S0003,C002475,2025-07-09T18:39:28,In-Store,11374,398,11772
T00005323,S0003,C002162,2025-07-09T11:43:23,In-Store,13776,469,14245
T00005324,S0003,C002026,2025-07-09T10:43:09,In-Store,5946,283,6229
T00005325,S0003,C002654,2025-07-09T17:48:48,In-Store,5014,0,5014
T00005326,S0003,C002730,2025-07-09T08:45:59,In-Store,8314,594,8908
T00005327,S0003,C002279,2025-07-09T08:00:19,In-Store,8546,509,9055
T00005328,S0003,C002765,2025-07-09T10:54:30,In-Store,16804,1155,17959
T00005329,S0003,C002604,2025-07-09T14:39:22,In-Store,7625,307,7932
T00005330,S0003,,2025-07-09T09:31:21,In-Store,7519,507,8026
T00005331,S0003,C002002,2025-07-09T19:45:42,In-Store,7381,178,7559
T00005332,S0003,C002882,2025-07-09T16:59:17,In-Store,3374,68,3442
T00005333,S0003,C002375,2025-07-09T17:19:06,In-Store,8421,145,8566
T00005334,S0003,C002600,2025-07-09T14:38:45,In-Store,6191,397,6588
T00005335,S0003,,2025-07-09T09:30:36,In-Store,5903,0,5903
T00005336,S0003,C002206,2025-07-09T12:03:07,In-Store,15268,988,16256
T00005337,S0003,C002622,2025-07-09T10:53:52,In-Store,5829,156,5985
T00005338,S0003,C002970,2025-07-09T13:15:09,In-Store,2561,14,2575
T00005339,S0003,C002053,2025-07-09T19:53:39,In-Store,17007,981,17988
T00005340,S0003,C002723,2025-07-09T09:19:00,In-Store,10187,589,10776
T00005341,S0003,C002732,2025-07-09T17:53:41,In-Store,9636,854,10490
T00005342,S0003,C002830,2025-07-09T15:19:50,In-Store,4951,300,5251
T00005343,S0003,C002335,2025-07-09T11:36:48,In-Store,3754,189,3943
T00005344,S0003,,2025-07-09T08:28:48,In-Store,6861,444,7305
T00005345,S0003,C002031,2025-07-09T09:13:10,In-Store,9733,865,10598
T00005346,S0003,C002136,2025-07-09T13:59:30,In-Store,5060,277,5337
T00005347,S0003,C002545,2025-07-09T11:28:19,In-Store,5079,202,5281
T00005348,S0003,C002851,2025-07-09T13:49:20,In-Store,8162,526,8688
T00005349,S0003,C002837,2025-07-09T11:50:57,In-Store,4628,68,4696
T00005350,S0003,C002567,2025-07-09T19:30:33,In-Store,6324,172,6496
T00005351,S0003,C002693,2025-07-09T19:24:47,In-Store,11674,431,12105
T00005352,S0003,C002726,2025-07-09T10:02:19,In-Store,4823,340,5163
T00005353,S0003,C002597,2025-07-09T17:43:54,In-Store,7500,51,7551
T00005354,S0003,C002254,2025-07-09T13:19:21,In-Store,2454,163,2617
T00005355,S0003,C002894,2025-07-09T12:12:00,In-Store,2357,209,2566
T00005356,S0003,,2025-07-09T17:18:00,In-Store,13432,1030,14462
T00005357,S0003,,2025-07-09T08:05:02,In-Store,17185,814,17999
T00005358,S0003,C002625,2025-07-09T09:31:28,In-Store,7029,624,7653
T00005359,S0003,C002419,2025-07-09T08:09:00,In-Store,6364,128,6492
T00005360,S0003,C002886,2025-07-09T19:28:40,In-Store,13884,591,14475
T00005361,S0003,C002576,2025-07-09T12:52:02,In-Store,6164,394,6558
T00005362,S0003,C002372,2025-07-09T15:51:11,In-Store,4895,87,4982
T00005363,S0003,C002328,2025-07-09T08:50:51,In-Store,10972,407,11379
T00005364,S0003,C002558,2025-07-09T08:56:17,In-Store,8761,554,9315
T00005365,S0003,C002437,2025-07-09T09:00:07,In-Store,12556,850,13406
T00005366,S0003,C002520,2025-07-09T17:16:31,In-Store,5075,265,5340
T00005367,S0003,C002693,2025-07-09T12:29:02,In-Store,6006,278,6284
T00005368,S0003,,2025-07-09T13:56:16,In-Store,3620,81,3701
T00005369,S0003,C002569,2025-07-09T12:04:12,In-Store,2908,134,3042
T00005370,S0003,C002298,2025-07-09T09:57:34,In-Store,12169,969,13138
T00005371,S0003,C002198,2025-07-09T19:07:33,In-Store,10003,530,10533
T00005372,S0003,C002640,2025-07-09T10:56:56,In-Store,21779,1190,22969
T00005373,S0003,C002954,2025-07-09T18:43:58,In-Store,2944,148,3092
T00005374,S0003,,2025-07-09T09:00:38,In-Store,6096,541,6637
T00005375,S0003,C002118,2025-07-09T15:26:18,In-Store,6289,324,6613
T00005376,S0003,,2025-07-09T12:24:24,In-Store,14352,1190,15542
T00005377,S0003,C002925,2025-07-09T09:12:14,In-Store,3121,277,3398
T00005378,S0003,,2025-07-09T18:12:53,In-Store,15447,946,16393
T00005379,S0003,C002521,2025-07-09T14:33:37,In-Store,9268,312,9580
T00005380,S0003,C002984,2025-07-09T08:29:01,In-Store,11317,659,11976
T00005381,S0003,,2025-07-09T13:43:56,In-Store,6512,577,7089
T00005382,S0003,C002048,2025-07-09T12:00:24,In-Store,5572,206,5778
T00005383,S0003,C002257,2025-07-09T17:27:32,In-Store,16464,1105,17569
T00005384,S0003,,2025-07-09T11:24:01,In-Store,10109,509,10618
T00005385,S0003,C002474,2025-07-09T08:34:10,In-Store,9236,559,9795
T00005386,S0003,C002260,2025-07-09T16:50:56,In-Store,8229,552,8781
T00005387,S0003,C002976,2025-07-09T17:38:26,In-Store,4684,154,4838
T00005388,S0003,C002359,2025-07-09T12:17:58,In-Store,7528,0,7528
T00005389,S0003,C002256,2025-07-09T09:01:28,In-Store,2236,14,2250
T00005390,S0003,C002411,2025-07-09T11:06:06,In-Store,11002,715,11717
T00005391,S0003,C002824,2025-07-09T17:08:59,In-Store,10985,309,11294
T00005392,S0003,C002512,2025-07-09T17:59:28,In-Store,4033,159,4192
T00005393,S0003,,2025-07-09T09:56:23,In-Store,10774,270,11044
T00005394,S0003,,2025-07-09T16:29:01,In-Store,15991,946,16937
T00005395,S0003,C002769,2025-07-09T12:06:27,In-Store,7632,592,8224
T00005396,S0003,C002543,2025-07-09T08:34:09,In-Store,9711,524,10235
T00005397,S0003,C002520,2025-07-09T11:34:34,In-Store,3642,144,3786
T00005398,S0003,C002898,2025-07-09T18:20:14,In-Store,1969,63,2032
T00005399,S0003,C002536,2025-07-09T18:50:33,In-Store,8058,629,8687
T00005400,S0003,C002344,2025-07-09T10:47:27,In-Store,9715,472,10187
T00005401,S0003,,2025-07-09T15:25:59,In-Store,2774,158,2932
T00005402,S0003,C002827,2025-07-09T09:35:10,In-Store,5395,479,5874
T00005403,S0003,C002907,2025-07-09T10:13:23,In-Store,2694,208,2902
T00005404,S0003,C002436,2025-07-09T08:33:59,In-Store,2929,77,3006
T00005405,S0003,C002284,2025-07-09T17:36:56,In-Store,5744,88,5832
T00005406,S0003,C002860,2025-07-09T10:13:00,In-Store,11701,198,11899
T00005407,S0003,C002577,2025-07-09T19:22:26,Online,7673,360,8033
T00005408,S0003,C002766,2025-07-09T09:06:59,Online,5559,258,5817
T00005409,S0003,C002562,2025-07-09T11:05:59,Online,9334,319,9653
T00005410,S0003,C002013,2025-07-09T09:34:50,Online,5310,0,5310
T00005411,S0003,C002471,2025-07-09T21:52:29,Online,7593,458,8051
T00005412,S0003,C002237,2025-07-09T10:09:10,Online,9215,543,9758
T00005413,S0003,C002801,2025-07-09T20:28:07,Online,3546,113,3659
T00005414,S0003,C002242,2025-07-09T10:35:39,Online,11400,768,12168
T00005415,S0003,C002148,2025-07-09T21:40:39,Online,13786,695,14481
T00005416,S0003,C002552,2025-07-09T20:48:28,Online,11641,391,12032
T00005417,S0003,C002564,2025-07-09T09:46:32,Online,6449,344,6793
T00005418,S0003,C002605,2025-07-09T12:13:07,Online,3168,199,3367
T00005419,S0003,C002277,2025-07-09T09:21:30,Online,3464,196,3660
T00005420,S0003,C002023,2025-07-09T20:01:20,Online,6301,302,6603
T00005421,S0003,C002540,2025-07-09T19:57:47,Online,12505,558,13063
T00005422,S0003,C002984,2025-07-09T10:25:22,Online,3602,202,3804
T00005423,S0003,,2025-07-09T09:06:41,Online,7495,540,8035
T00005424,S0003,C002001,2025-07-09T10:11:48,Online,14269,406,14675
T00005425,S0003,C002291,2025-07-09T09:37:47,Online,8324,739,9063
T00005426,S0003,C002741,2025-07-09T13:11:45,Online,7664,141,7805
T00005427,S0003,C002512,2025-07-09T10:15:37,Online,5959,528,6487
T00005428,S0003,,2025-07-09T10:37:03,Online,4356,301,4657
T00005429,S0003,,2025-07-09T21:14:54,Online,4863,72,4935
T00005430,S0003,C002389,2025-07-09T10:01:14,Online,6646,590,7236
T00005431,S0004,C003166,2025-07-09T13:24:27,In-Store,4043,207,4250
T00005432,S0004,C003797,2025-07-09T09:10:00,In-Store,9156,451,9607
T00005433,S0004,C003827,2025-07-09T19:11:08,In-Store,11005,477,11482
T00005434,S0004,C003506,2025-07-09T11:15:13,In-Store,21626,877,22503
T00005435,S0004,C003965,2025-07-09T18:04:18,In-Store,6789,321,7110
T00005436,S0004,C003646,2025-07-09T15:52:43,In-Store,3645,44,3689
T00005437,S0004,C003716,2025-07-09T17:44:48,In-Store,14416,598,15014
T00005438,S0004,C003540,2025-07-09T10:01:21,In-Store,19198,721,19919
T00005439,S0004,C003752,2025-07-09T13:31:49,In-Store,5169,199,5368
T00005440,S0004,C003754,2025-07-09T09:26:03,In-Store,5145,111,5256
T00005441,S0004,,2025-07-09T19:22:36,In-Store,7520,547,8067
T00005442,S0004,C003583,2025-07-09T12:19:00,In-Store,7787,190,7977
T00005443,S0004,,2025-07-09T09:31:58,In-Store,14153,435,14588
T00005444,S0004,C003332,2025-07-09T13:39:43,In-Store,8199,430,8629
T00005445,S0004,C003016,2025-07-09T17:49:38,In-Store,4574,0,4574
T00005446,S0004,,2025-07-09T08:11:47,In-Store,8691,459,9150
T00005447,S0004,,2025-07-09T16:56:59,In-Store,10631,509,11140
T00005448,S0004,C003621,2025-07-09T18:35:17,In-Store,3311,255,3566
T00005449,S0004,C003328,2025-07-09T12:42:57,In-Store,9998,601,10599
T00005450,S0004,C003298,2025-07-09T18:27:16,In-Store,15388,442,15830
T00005451,S0004,C003917,2025-07-09T15:33:01,In-Store,6382,65,6447
T00005452,S0004,C003218,2025-07-09T09:45:47,In-Store,3438,114,3552
T00005453,S0004,,2025-07-09T17:48:49,In-Store,11657,853,12510
T00005454,S0004,C003006,2025-07-09T17:24:40,In-Store,1750,0,1750
T00005455,S0004,C003659,2025-07-09T12:34:32,In-Store,5804,0,5804
T00005456,S0004,C003705,2025-07-09T17:50:59,In-Store,6151,84,6235
T00005457,S0004,C003207,2025-07-09T12:04:29,In-Store,7677,574,8251
T00005458,S0004,C003862,2025-07-09T17:48:21,In-Store,6810,0,6810
T00005459,S0004,,2025-07-09T11:25:24,In-Store,5532,0,5532
T00005460,S0004,C003500,2025-07-09T09:41:31,In-Store,3694,328,4022
T00005461,S0004,C003657,2025-07-09T16:24:38,In-Store,3641,0,3641
T00005462,S0004,C003459,2025-07-09T12:44:15,In-Store,4359,0,4359
T00005463,S0004,C003218,2025-07-09T08:38:14,In-Store,10272,505,10777
T00005464,S0004,C003672,2025-07-09T08:22:15,In-Store,2365,0,2365
T00005465,S0004,,2025-07-09T09:52:32,In-Store,5723,59,5782
T00005466,S0004,C003434,2025-07-09T17:05:53,In-Store,8568,678,9246
T00005467,S0004,C003036,2025-07-09T09:39:10,In-Store,14627,758,15385
T00005468,S0004,C003105,2025-07-09T15:53:01,In-Store,6224,203,6427
T00005469,S0004,C003402,2025-07-09T13:17:08,In-Store,6127,444,6571
T00005470,S0004,C003110,2025-07-09T19:03:16,In-Store,13354,461,13815
T00005471,S0004,C003808,2025-07-09T11:20:18,In-Store,16755,979,17734
T00005472,S0004,C003128,2025-07-09T08:28:46,In-Store,15837,391,16228
T00005473,S0004,C003572,2025-07-09T13:25:18,In-Store,2930,116,3046
T00005474,S0004,C003232,2025-07-09T13:27:26,In-Store,14030,988,15018
T00005475,S0004,C003537,2025-07-09T18:06:52,In-Store,9523,436,9959
T00005476,S0004,C003814,2025-07-09T09:01:06,In-Store,2478,83,2561
T00005477,S0004,C003950,2025-07-09T09:12:31,In-Store,8426,397,8823
T00005478,S0004,,2025-07-09T08:50:04,In-Store,12586,425,13011
T00005479,S0004,C003922,2025-07-09T16:35:20,In-Store,12572,697,13269
T00005480,S0004,C003563,2025-07-09T13:18:32,In-Store,8847,345,9192
T00005481,S0004,C003592,2025-07-09T19:33:01,In-Store,9338,614,9952
T00005482,S0004,,2025-07-09T16:52:24,In-Store,2450,0,2450
T00005483,S0004,C003809,2025-07-09T10:50:07,In-Store,3990,292,4282
T00005484,S0004,C003403,2025-07-09T13:41:33,In-Store,3893,40,3933
T00005485,S0004,C003189,2025-07-09T18:28:25,In-Store,8232,604,8836
T00005486,S0004,C003510,2025-07-09T09:44:00,In-Store,6579,532,7111
T00005487,S0004,C003277,2025-07-09T13:40:43,In-Store,10716,484,11200
T00005488,S0004,C003554,2025-07-09T13:59:22,In-Store,4501,175,4676
T00005489,S0004,C003878,2025-07-09T09:42:16,In-Store,8061,483,8544
T00005490,S0004,C003081,2025-07-09T10:11:21,In-Store,2452,81,2533
T00005491,S0004,C003982,2025-07-09T13:02:16,In-Store,9952,368,10320
T00005492,S0004,,2025-07-09T19:55:54,In-Store,4256,115,4371
T00005493,S0004,C003441,2025-07-09T18:44:49,In-Store,2816,90,2906
T00005494,S0004,C003603,2025-07-09T09:18:18,In-Store,5712,312,6024
T00005495,S0004,C003818,2025-07-09T18:01:15,In-Store,3558,0,3558
T00005496,S0004,C003116,2025-07-09T17:54:11,In-Store,2472,142,2614
T00005497,S0004,,2025-07-09T17:37:54,In-Store,9014,699,9713
T00005498,S0004,C003925,2025-07-09T19:33:26,In-Store,4520,320,4840
T00005499,S0004,C003628,2025-07-09T17:32:33,In-Store,7468,0,7468
T00005500,S0004,C003675,2025-07-09T09:03:53,In-Store,10379,487,10866
T00005501,S0004,C003652,2025-07-09T09:00:35,In-Store,8831,784,9615
T00005502,S0004,C003634,2025-07-09T09:08:20,In-Store,4558,274,4832
T00005503,S0004,,2025-07-09T14:09:55,In-Store,13612,838,14450
T00005504,S0004,C003817,2025-07-09T19:31:48,In-Store,8818,469,9287
T00005505,S0004,C003191,2025-07-09T19:08:01,In-Store,2475,80,2555
T00005506,S0004,C003826,2025-07-09T10:08:28,In-Store,11168,869,12037
T00005507,S0004,C003741,2025-07-09T11:25:20,In-Store,7852,375,8227
T00005508,S0004,C003065,2025-07-09T17:06:23,In-Store,13756,745,14501
T00005509,S0004,C003243,2025-07-09T09:16:10,In-Store,3606,97,3703
T00005510,S0004,,2025-07-09T13:23:46,In-Store,7127,160,7287
T00005511,S0004,C003794,2025-07-09T19:56:13,In-Store,3418,220,3638
T00005512,S0004,C003439,2025-07-09T18:39:46,In-Store,5034,133,5167
T00005513,S0004,C003492,2025-07-09T12:06:33,In-Store,20565,1220,21785
T00005514,S0004,C003307,2025-07-09T19:16:28,In-Store,6825,497,7322
T00005515,S0004,,2025-07-09T16:58:14,In-Store,10450,697,11147
T00005516,S0004,C003946,2025-07-09T11:31:25,In-Store,6381,421,6802
T00005517,S0004,C003401,2025-07-09T13:59:29,In-Store,7605,43,7648
T00005518,S0004,C003964,2025-07-09T11:22:54,In-Store,12585,689,13274
T00005519,S0004,C003731,2025-07-09T19:29:41,In-Store,2428,106,2534
T00005520,S0004,C003489,2025-07-09T09:17:16,In-Store,8633,239,8872
T00005521,S0004,C003386,2025-07-09T16:36:23,In-Store,6880,376,7256
T00005522,S0004,C003088,2025-07-09T18:28:52,In-Store,4556,267,4823
T00005523,S0004,C003065,2025-07-09T13:30:29,In-Store,3279,35,3314
T00005524,S0004,C003005,2025-07-09T18:13:48,In-Store,6914,40,6954
T00005525,S0004,C003553,2025-07-09T08:50:34,In-Store,7854,393,8247
T00005526,S0004,C003813,2025-07-09T17:26:49,In-Store,5902,289,6191
T00005527,S0004,,2025-07-09T21:56:22,Online,3367,181,3548
T00005528,S0004,C003519,2025-07-09T11:36:59,Online,5327,131,5458
T00005529,S0004,C003514,2025-07-09T10:48:17,Online,5019,92,5111
T00005530,S0004,C003677,2025-07-09T19:43:38,Online,7310,515,7825
T00005531,S0004,C003903,2025-07-09T10:24:31,Online,8134,639,8773
T00005532,S0004,C003981,2025-07-09T19:14:47,Online,2969,109,3078
T00005533,S0004,C003187,2025-07-09T20:31:16,Online,8830,269,9099
T00005534,S0004,,2025-07-09T09:37:10,Online,9517,492,10009
T00005535,S0004,C003965,2025-07-09T21:29:55,Online,8188,192,8380
T00005536,S0004,C003910,2025-07-09T20:35:07,Online,16161,500,16661
T00005537,S0004,C003012,2025-07-09T10:19:19,Online,6290,557,6847
T00005538,S0004,C003135,2025-07-09T19:21:26,Online,9266,421,9687
T00005539,S0004,C003784,2025-07-09T12:55:02,Online,8918,642,9560
T00005540,S0004,C003764,2025-07-09T21:47:06,Online,10054,605,10659
T00005541,S0004,C003481,2025-07-09T09:24:59,Online,12719,607,13326
T00005542,S0004,C003508,2025-07-09T10:53:21,Online,3128,143,3271
T00005543,S0004,C003853,2025-07-09T13:38:50,Online,8108,399,8507
T00005544,S0004,C003573,2025-07-09T21:11:21,Online,2913,15,2928
T00005545,S0004,C003237,2025-07-09T13:15:47,Online,7075,212,7287
T00005546,S0004,C003920,2025-07-09T12:57:26,Online,2978,82,3060
T00005547,S0004,C003437,2025-07-09T10:51:18,Online,5585,0,5585
T00005548,S0004,C003165,2025-07-09T19:43:05,Online,3566,156,3722
T00005549,S0004,C003140,2025-07-09T20:17:36,Online,12744,481,13225
T00005550,S0004,C003132,2025-07-09T10:00:22,Online,9135,448,9583
T00005551,S0005,C004002,2025-07-09T13:26:55,In-Store,7440,0,7440
T00005552,S0005,,2025-07-09T12:29:15,In-Store,4861,0,4861
T00005553,S0005,C004931,2025-07-09T13:20:55,In-Store,12679,517,13196
T00005554,S0005,C004352,2025-07-09T13:56:16,In-Store,23246,1399,24645
T00005555,S0005,,2025-07-09T12:13:34,In-Store,8454,250,8704
