product_id,upc,brand,product_name,category,subcategory,size,unit_of_measure,base_price_cents,tax_code,is_perishable,is_age_restricted,brand_tier,created_date
P00689,100000000688,Village Choice,Village Choice Milk 2 lb,Dairy & Eggs,Milk,2 lb,lb,302,FOOD_NONTAX,True,False,Premium,2024-01-15
P00690,100000000689,Gotham Goods,Gotham Goods Sparkling Water 32 oz,Beverages,Sparkling Water,32 oz,oz,429,FOOD_TAXABLE,False,False,National,2024-01-15
P00691,100000000690,Fifth Ave Reserve,Fifth Ave Reserve Sparkling Water 750 ml,Beverages,Sparkling Water,750 ml,ml,602,FOOD_TAXABLE,False,False,Premium,2024-01-15
P00692,100000000691,Gotham Goods,Gotham Goods Prepared Salad 1 lb,Prepared Meals,Prepared Salad,1 lb,lb,1065,FOOD_TAXABLE,True,False,National,2024-01-15
P00693,100000000692,Mancino Essentials,Mancino Essentials Bread 1 L,Bakery,Bread,1 L,L,407,FOOD_NONTAX,True,False,Private Label,2024-01-15
P00694,100000000693,Hudson Valley,Hudson Valley Yogurt 24 oz,Dairy & Eggs,Yogurt,24 oz,oz,561,FOOD_NONTAX,True,False,National,2024-01-15
P00695,100000000694,Harbor & Co.,Harbor & Co. Milk 1 lb,Dairy & Eggs,Milk,1 lb,lb,340,FOOD_NONTAX,True,False,National,2024-01-15
P00696,100000000695,Mancino Select,Mancino Select Soda 2 lb,Beverages,Soda,2 lb,lb,450,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P00697,100000000696,Harbor & Co.,Harbor & Co. Beer 750 ml,Alcohol,Beer,750 ml,ml,1647,ALCOHOL,False,True,National,2024-01-15
P00698,100000000697,Mancino Private Label,Mancino Private Label Beer 24 oz,Alcohol,Beer,24 oz,oz,1724,ALCOHOL,False,True,Private Label,2024-01-15
P00699,100000000698,MetroFresh,MetroFresh Cereal 750 ml,Breakfast & Cereal,Cereal,750 ml,ml,525,FOOD_NONTAX,False,False,National,2024-01-15
P00700,100000000699,Mancino Private Label,Mancino Private Label Wine 24 oz,Alcohol,Wine,24 oz,oz,1494,ALCOHOL,False,True,Private Label,2024-01-15
P00701,100000000700,Fifth Ave Reserve,Fifth Ave Reserve Beer 16 oz,Alcohol,Beer,16 oz,oz,1695,ALCOHOL,False,True,Premium,2024-01-15
P00702,100000000701,Mancino Select,Mancino Select Potato Chips 1 L,Snacks/Cookies/Chips,Potato Chips,1 L,L,457,FOOD_NONTAX,False,False,Private Label,2024-01-15
P00703,100000000702,Mancino Select,Mancino Select Sparkling Water 1 lb,Beverages,Sparkling Water,1 lb,lb,420,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P00704,100000000703,Mancino Private Label,Mancino Private Label Flour 1 L,Baking,Flour,1 L,L,432,FOOD_NONTAX,False,False,Private Label,2024-01-15
P00705,100000000704,MetroFresh,MetroFresh Milk 1 lb,Dairy & Eggs,Milk,1 lb,lb,506,FOOD_NONTAX,True,False,National,2024-01-15
P00706,100000000705,Hudson Valley,Hudson Valley Cold Cuts 24 oz,Deli,Cold Cuts,24 oz,oz,829,FOOD_NONTAX,True,False,National,2024-01-15
P00707,100000000706,Village Choice,Village Choice Chocolate 12 pk,Candy,Chocolate,12 pk,ct,447,FOOD_TAXABLE,False,False,Premium,2024-01-15
P00708,100000000707,MetroFresh,MetroFresh Flour 750 ml,Baking,Flour,750 ml,ml,551,FOOD_NONTAX,False,False,National,2024-01-15
P00709,100000000708,Mancino Private Label,Mancino Private Label Milk 1 L,Dairy & Eggs,Milk,1 L,L,523,FOOD_NONTAX,True,False,Private Label,2024-01-15
P00710,100000000709,Gotham Goods,Gotham Goods Salmon 12 pk,Meat and Seafood,Salmon,12 pk,ct,1288,FOOD_NONTAX,True,False,National,2024-01-15
P00711,100000000710,Mancino Essentials,Mancino Essentials Chicken 750 ml,Meat and Seafood,Chicken,750 ml,ml,1016,FOOD_NONTAX,True,False,Private Label,2024-01-15
P00712,100000000711,MetroFresh,MetroFresh Beer 32 oz,Alcohol,Beer,32 oz,oz,1528,ALCOHOL,False,True,National,2024-01-15
P00713,100000000712,EastRiver,EastRiver Cereal 1 L,Breakfast & Cereal,Cereal,1 L,L,433,FOOD_NONTAX,False,False,National,2024-01-15
P00714,100000000713,EastRiver,EastRiver Chicken 12 pk,Meat and Seafood,Chicken,12 pk,ct,993,FOOD_NONTAX,True,False,National,2024-01-15
P00715,100000000714,Mancino Private Label,Mancino Private Label Cold Cuts 1 L,Deli,Cold Cuts,1 L,L,802,FOOD_NONTAX,True,False,Private Label,2024-01-15
P00716,100000000715,Mancino Essentials,Mancino Essentials Soda 24 oz,Beverages,Soda,24 oz,oz,568,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P00717,100000000716,Hudson Valley,Hudson Valley Chocolate 12 oz,Candy,Chocolate,12 oz,oz,470,FOOD_TAXABLE,False,False,National,2024-01-15
P00718,100000000717,Mancino Essentials,Mancino Essentials Milk 1 lb,Dairy & Eggs,Milk,1 lb,lb,508,FOOD_NONTAX,True,False,Private Label,2024-01-15
P00719,100000000718,Mancino Private Label,Mancino Private Label Cat Kibble 24 oz,Pet Food,Cat Kibble,24 oz,oz,1353,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P00720,100000000719,Gotham Goods,Gotham Goods Yogurt 12 oz,Dairy & Eggs,Yogurt,12 oz,oz,503,FOOD_NONTAX,True,False,National,2024-01-15
P00721,100000000720,Harbor & Co.,Harbor & Co. Cat Kibble 12 pk,Pet Food,Cat Kibble,12 pk,ct,1588,FOOD_TAXABLE,False,False,National,2024-01-15
P00722,100000000721,Hudson Valley,Hudson Valley Flour 2 lb,Baking,Flour,2 lb,lb,488,FOOD_NONTAX,False,False,National,2024-01-15
P00723,100000000722,Village Choice,Village Choice Beer 6 pk,Alcohol,Beer,6 pk,ct,1647,ALCOHOL,False,True,Premium,2024-01-15
P00724,100000000723,Hudson Valley,Hudson Valley Sparkling Water 12 pk,Beverages,Sparkling Water,12 pk,ct,573,FOOD_TAXABLE,False,False,National,2024-01-15
P00725,100000000724,Gotham Goods,Gotham Goods Cereal 12 pk,Breakfast & Cereal,Cereal,12 pk,ct,670,FOOD_NONTAX,False,False,National,2024-01-15
P00726,100000000725,Mancino Essentials,Mancino Essentials Cold Cuts 12 pk,Deli,Cold Cuts,12 pk,ct,642,FOOD_NONTAX,True,False,Private Label,2024-01-15
P00727,100000000726,Hudson Valley,Hudson Valley Sparkling Water 16 oz,Beverages,Sparkling Water,16 oz,oz,500,FOOD_TAXABLE,False,False,National,2024-01-15
P00728,100000000727,EastRiver,EastRiver Yogurt 16 oz,Dairy & Eggs,Yogurt,16 oz,oz,389,FOOD_NONTAX,True,False,National,2024-01-15
P00729,100000000728,MetroFresh,MetroFresh Sparkling Water 1 L,Beverages,Sparkling Water,1 L,L,522,FOOD_TAXABLE,False,False,National,2024-01-15
P00730,100000000729,Hudson Valley,Hudson Valley Salmon 32 oz,Meat and Seafood,Salmon,32 oz,oz,1097,FOOD_NONTAX,True,False,National,2024-01-15
P00731,100000000730,Gotham Goods,Gotham Goods Cold Cuts 16 oz,Deli,Cold Cuts,16 oz,oz,803,FOOD_NONTAX,True,False,National,2024-01-15
P00732,100000000731,Mancino Essentials,Mancino Essentials Milk 6 pk,Dairy & Eggs,Milk,6 pk,ct,317,FOOD_NONTAX,True,False,Private Label,2024-01-15
P00733,100000000732,Harbor & Co.,Harbor & Co. Beer 12 pk,Alcohol,Beer,12 pk,ct,1653,ALCOHOL,False,True,National,2024-01-15
P00734,100000000733,Harbor & Co.,Harbor & Co. Pasta 12 pk,Grains and Pasta,Pasta,12 pk,ct,211,FOOD_NONTAX,False,False,National,2024-01-15
P00735,100000000734,SoHo Artisan,SoHo Artisan Pasta 16 oz,Grains and Pasta,Pasta,16 oz,oz,488,FOOD_NONTAX,False,False,Premium,2024-01-15
P00736,100000000735,Hudson Valley,Hudson Valley Prepared Salad 32 oz,Prepared Meals,Prepared Salad,32 oz,oz,927,FOOD_TAXABLE,True,False,National,2024-01-15
P00737,100000000736,Mancino Essentials,Mancino Essentials Chocolate 12 oz,Candy,Chocolate,12 oz,oz,276,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P00738,100000000737,Hudson Valley,Hudson Valley Chocolate 6 pk,Candy,Chocolate,6 pk,ct,217,FOOD_TAXABLE,False,False,National,2024-01-15
P00739,100000000738,Harbor & Co.,Harbor & Co. Cereal 16 oz,Breakfast & Cereal,Cereal,16 oz,oz,447,FOOD_NONTAX,False,False,National,2024-01-15
P00740,100000000739,Mancino Essentials,Mancino Essentials Salmon 12 pk,Meat and Seafood,Salmon,12 pk,ct,1032,FOOD_NONTAX,True,False,Private Label,2024-01-15
P00741,100000000740,EastRiver,EastRiver Milk 6 pk,Dairy & Eggs,Milk,6 pk,ct,555,FOOD_NONTAX,True,False,National,2024-01-15
P00742,100000000741,Hudson Valley,Hudson Valley Tomato Sauce 6 pk,Condiments/Sauces/Spices,Tomato Sauce,6 pk,ct,457,FOOD_NONTAX,False,False,National,2024-01-15
P00743,100000000742,Mancino Essentials,Mancino Essentials Bread 2 lb,Bakery,Bread,2 lb,lb,497,FOOD_NONTAX,True,False,Private Label,2024-01-15
P00744,100000000743,Mancino Essentials,Mancino Essentials Sparkling Water 6 pk,Beverages,Sparkling Water,6 pk,ct,581,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P00745,100000000744,EastRiver,EastRiver Sparkling Water 1 lb,Beverages,Sparkling Water,1 lb,lb,479,FOOD_TAXABLE,False,False,National,2024-01-15
P00746,100000000745,Gotham Goods,Gotham Goods Frozen Pizza 16 oz,Frozen Foods,Frozen Pizza,16 oz,oz,657,FOOD_NONTAX,False,False,National,2024-01-15
P00747,100000000746,Hudson Valley,Hudson Valley Beer 32 oz,Alcohol,Beer,32 oz,oz,1782,ALCOHOL,False,True,National,2024-01-15
P00748,100000000747,Mancino Private Label,Mancino Private Label Dog Kibble 2 lb,Pet Food,Dog Kibble,2 lb,lb,1497,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P00749,100000000748,Gotham Goods,Gotham Goods Bread 32 oz,Bakery,Bread,32 oz,oz,379,FOOD_NONTAX,True,False,National,2024-01-15
P00750,100000000749,EastRiver,EastRiver Cat Kibble 32 oz,Pet Food,Cat Kibble,32 oz,oz,1683,FOOD_TAXABLE,False,False,National,2024-01-15
P00751,100000000750,MetroFresh,MetroFresh Chicken 6 pk,Meat and Seafood,Chicken,6 pk,ct,1192,FOOD_NONTAX,True,False,National,2024-01-15
P00752,100000000751,Gotham Goods,Gotham Goods Yogurt 32 oz,Dairy & Eggs,Yogurt,32 oz,oz,577,FOOD_NONTAX,True,False,National,2024-01-15
P00753,100000000752,EastRiver,EastRiver Prepared Salad 16 oz,Prepared Meals,Prepared Salad,16 oz,oz,1061,FOOD_TAXABLE,True,False,National,2024-01-15
P00754,100000000753,EastRiver,EastRiver Chocolate 32 oz,Candy,Chocolate,32 oz,oz,158,FOOD_TAXABLE,False,False,National,2024-01-15
P00755,100000000754,Gotham Goods,Gotham Goods Pasta 6 pk,Grains and Pasta,Pasta,6 pk,ct,167,FOOD_NONTAX,False,False,National,2024-01-15
P00756,100000000755,Gotham Goods,Gotham Goods Milk 1 lb,Dairy & Eggs,Milk,1 lb,lb,364,FOOD_NONTAX,True,False,National,2024-01-15
P00757,100000000756,Gotham Goods,Gotham Goods Cat Kibble 24 oz,Pet Food,Cat Kibble,24 oz,oz,1509,FOOD_TAXABLE,False,False,National,2024-01-15
P00758,100000000757,Gotham Goods,Gotham Goods Chicken 1 lb,Meat and Seafood,Chicken,1 lb,lb,1050,FOOD_NONTAX,True,False,National,2024-01-15
P00759,100000000758,Mancino Select,Mancino Select Soda 24 oz,Beverages,Soda,24 oz,oz,503,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P00760,100000000759,Village Choice,Village Choice Dog Kibble 24 oz,Pet Food,Dog Kibble,24 oz,oz,1562,FOOD_TAXABLE,False,False,Premium,2024-01-15
P00761,100000000760,Mancino Select,Mancino Select Sparkling Water 24 oz,Beverages,Sparkling Water,24 oz,oz,643,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P00762,100000000761,EastRiver,EastRiver Pasta 1 lb,Grains and Pasta,Pasta,1 lb,lb,373,FOOD_NONTAX,False,False,National,2024-01-15
P00763,100000000762,Hudson Valley,Hudson Valley Yogurt 750 ml,Dairy & Eggs,Yogurt,750 ml,ml,397,FOOD_NONTAX,True,False,National,2024-01-15
P00764,100000000763,EastRiver,EastRiver Dog Kibble 32 oz,Pet Food,Dog Kibble,32 oz,oz,1374,FOOD_TAXABLE,False,False,National,2024-01-15
P00765,100000000764,Mancino Essentials,Mancino Essentials Chocolate 2 lb,Candy,Chocolate,2 lb,lb,466,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P00766,100000000765,Mancino Private Label,Mancino Private Label Beer 12 oz,Alcohol,Beer,12 oz,oz,1538,ALCOHOL,False,True,Private Label,2024-01-15
P00767,100000000766,Mancino Essentials,Mancino Essentials Wine 750 ml,Alcohol,Wine,750 ml,ml,1588,ALCOHOL,False,True,Private Label,2024-01-15
P00768,100000000767,Fifth Ave Reserve,Fifth Ave Reserve Potato Chips 16 oz,Snacks/Cookies/Chips,Potato Chips,16 oz,oz,591,FOOD_NONTAX,False,False,Premium,2024-01-15
P00769,100000000768,Mancino Select,Mancino Select Wine 16 oz,Alcohol,Wine,16 oz,oz,1616,ALCOHOL,False,True,Private Label,2024-01-15
P00770,100000000769,Mancino Select,Mancino Select Chicken 32 oz,Meat and Seafood,Chicken,32 oz,oz,1120,FOOD_NONTAX,True,False,Private Label,2024-01-15
P00771,100000000770,SoHo Artisan,SoHo Artisan Cold Cuts 32 oz,Deli,Cold Cuts,32 oz,oz,820,FOOD_NONTAX,True,False,Premium,2024-01-15
P00772,100000000771,Hudson Valley,Hudson Valley Bread 750 ml,Bakery,Bread,750 ml,ml,541,FOOD_NONTAX,True,False,National,2024-01-15
P00773,100000000772,Harbor & Co.,Harbor & Co. Pasta 750 ml,Grains and Pasta,Pasta,750 ml,ml,329,FOOD_NONTAX,False,False,National,2024-01-15
P00774,100000000773,SoHo Artisan,SoHo Artisan Flour 32 oz,Baking,Flour,32 oz,oz,447,FOOD_NONTAX,False,False,Premium,2024-01-15
P00775,100000000774,Gotham Goods,Gotham Goods Chocolate 12 pk,Candy,Chocolate,12 pk,ct,457,FOOD_TAXABLE,False,False,National,2024-01-15
P00776,100000000775,Hudson Valley,Hudson Valley Chocolate 6 pk,Candy,Chocolate,6 pk,ct,334,FOOD_TAXABLE,False,False,National,2024-01-15
P00777,100000000776,Mancino Select,Mancino Select Beer 1 L,Alcohol,Beer,1 L,L,1548,ALCOHOL,False,True,Private Label,2024-01-15
P00778,100000000777,Harbor & Co.,Harbor & Co. Chocolate 16 oz,Candy,Chocolate,16 oz,oz,337,FOOD_TAXABLE,False,False,National,2024-01-15
P00779,100000000778,EastRiver,EastRiver Chicken 1 L,Meat and Seafood,Chicken,1 L,L,1195,FOOD_NONTAX,True,False,National,2024-01-15
P00780,100000000779,Hudson Valley,Hudson Valley Soda 1 L,Beverages,Soda,1 L,L,541,FOOD_TAXABLE,False,False,National,2024-01-15
P00781,100000000780,Mancino Essentials,Mancino Essentials Tomato Sauce 750 ml,Condiments/Sauces/Spices,Tomato Sauce,750 ml,ml,629,FOOD_NONTAX,False,False,Private Label,2024-01-15
P00782,100000000781,MetroFresh,MetroFresh Flour 1 L,Baking,Flour,1 L,L,408,FOOD_NONTAX,False,False,National,2024-01-15
P00783,100000000782,Mancino Select,Mancino Select Salmon 32 oz,Meat and Seafood,Salmon,32 oz,oz,1061,FOOD_NONTAX,True,False,Private Label,2024-01-15
P00784,100000000783,Mancino Essentials,Mancino Essentials Cold Cuts 16 oz,Deli,Cold Cuts,16 oz,oz,863,FOOD_NONTAX,True,False,Private Label,2024-01-15
P00785,100000000784,Mancino Essentials,Mancino Essentials Wine 12 pk,Alcohol,Wine,12 pk,ct,1762,ALCOHOL,False,True,Private Label,2024-01-15
P00786,100000000785,Mancino Select,Mancino Select Chicken 2 lb,Meat and Seafood,Chicken,2 lb,lb,1248,FOOD_NONTAX,True,False,Private Label,2024-01-15
P00787,100000000786,EastRiver,EastRiver Pasta 12 pk,Grains and Pasta,Pasta,12 pk,ct,398,FOOD_NONTAX,False,False,National,2024-01-15
P00788,100000000787,Hudson Valley,Hudson Valley Soda 1 lb,Beverages,Soda,1 lb,lb,652,FOOD_TAXABLE,False,False,National,2024-01-15
P00789,100000000788,EastRiver,EastRiver Sparkling Water 12 pk,Beverages,Sparkling Water,12 pk,ct,433,FOOD_TAXABLE,False,False,National,2024-01-15
P00790,100000000789,Hudson Valley,Hudson Valley Cat Kibble 1 L,Pet Food,Cat Kibble,1 L,L,1463,FOOD_TAXABLE,False,False,National,2024-01-15
P00791,100000000790,Hudson Valley,Hudson Valley Yogurt 1 lb,Dairy & Eggs,Yogurt,1 lb,lb,391,FOOD_NONTAX,True,False,National,2024-01-15
P00792,100000000791,Hudson Valley,Hudson Valley Cereal 12 pk,Breakfast & Cereal,Cereal,12 pk,ct,510,FOOD_NONTAX,False,False,National,2024-01-15
P00793,100000000792,Mancino Essentials,Mancino Essentials Frozen Pizza 12 pk,Frozen Foods,Frozen Pizza,12 pk,ct,880,FOOD_NONTAX,False,False,Private Label,2024-01-15
P00794,100000000793,SoHo Artisan,SoHo Artisan Beer 16 oz,Alcohol,Beer,16 oz,oz,1526,ALCOHOL,False,True,Premium,2024-01-15
P00795,100000000794,Mancino Private Label,Mancino Private Label Cat Kibble 2 lb,Pet Food,Cat Kibble,2 lb,lb,1419,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P00796,100000000795,Harbor & Co.,Harbor & Co. Yogurt 1 L,Dairy & Eggs,Yogurt,1 L,L,542,FOOD_NONTAX,True,False,National,2024-01-15
P00797,100000000796,Mancino Private Label,Mancino Private Label Yogurt 2 lb,Dairy & Eggs,Yogurt,2 lb,lb,256,FOOD_NONTAX,True,False,Private Label,2024-01-15
P00798,100000000797,MetroFresh,MetroFresh Salmon 24 oz,Meat and Seafood,Salmon,24 oz,oz,1273,FOOD_NONTAX,True,False,National,2024-01-15
P00799,100000000798,Harbor & Co.,Harbor & Co. Chocolate 24 oz,Candy,Chocolate,24 oz,oz,324,FOOD_TAXABLE,False,False,National,2024-01-15
P00800,100000000799,Mancino Private Label,Mancino Private Label Yogurt 6 pk,Dairy & Eggs,Yogurt,6 pk,ct,489,FOOD_NONTAX,True,False,Private Label,2024-01-15
P00801,100000000800,Harbor & Co.,Harbor & Co. Bread 2 lb,Bakery,Bread,2 lb,lb,317,FOOD_NONTAX,True,False,National,2024-01-15
P00802,100000000801,EastRiver,EastRiver Flour 24 oz,Baking,Flour,24 oz,oz,384,FOOD_NONTAX,False,False,National,2024-01-15
P00803,100000000802,Hudson Valley,Hudson Valley Bread 750 ml,Bakery,Bread,750 ml,ml,597,FOOD_NONTAX,True,False,National,2024-01-15
P00804,100000000803,Hudson Valley,Hudson Valley Tomato Sauce 6 pk,Condiments/Sauces/Spices,Tomato Sauce,6 pk,ct,536,FOOD_NONTAX,False,False,National,2024-01-15
P00805,100000000804,EastRiver,EastRiver Tomato Sauce 6 pk,Condiments/Sauces/Spices,Tomato Sauce,6 pk,ct,589,FOOD_NONTAX,False,False,National,2024-01-15
P00806,100000000805,Hudson Valley,Hudson Valley Wine 1 lb,Alcohol,Wine,1 lb,lb,1769,ALCOHOL,False,True,National,2024-01-15
P00807,100000000806,Harbor & Co.,Harbor & Co. Potato Chips 6 pk,Snacks/Cookies/Chips,Potato Chips,6 pk,ct,453,FOOD_NONTAX,False,False,National,2024-01-15
P00808,100000000807,EastRiver,EastRiver Milk 16 oz,Dairy & Eggs,Milk,16 oz,oz,373,FOOD_NONTAX,True,False,National,2024-01-15
P00809,100000000808,Gotham Goods,Gotham Goods Frozen Pizza 2 lb,Frozen Foods,Frozen Pizza,2 lb,lb,892,FOOD_NONTAX,False,False,National,2024-01-15
P00810,100000000809,MetroFresh,MetroFresh Beer 12 pk,Alcohol,Beer,12 pk,ct,1657,ALCOHOL,False,True,National,2024-01-15
P00811,100000000810,Harbor & Co.,Harbor & Co. Beer 2 lb,Alcohol,Beer,2 lb,lb,1798,ALCOHOL,False,True,National,2024-01-15
P00812,100000000811,Gotham Goods,Gotham Goods Bread 12 oz,Bakery,Bread,12 oz,oz,590,FOOD_NONTAX,True,False,National,2024-01-15
P00813,100000000812,EastRiver,EastRiver Cold Cuts 6 pk,Deli,Cold Cuts,6 pk,ct,826,FOOD_NONTAX,True,False,National,2024-01-15
P00814,100000000813,Fifth Ave Reserve,Fifth Ave Reserve Bread 24 oz,Bakery,Bread,24 oz,oz,425,FOOD_NONTAX,True,False,Premium,2024-01-15
P00815,100000000814,Mancino Select,Mancino Select Pasta 16 oz,Grains and Pasta,Pasta,16 oz,oz,332,FOOD_NONTAX,False,False,Private Label,2024-01-15
P00816,100000000815,Mancino Private Label,Mancino Private Label Cat Kibble 1 lb,Pet Food,Cat Kibble,1 lb,lb,1369,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P00817,100000000816,Mancino Essentials,Mancino Essentials Yogurt 16 oz,Dairy & Eggs,Yogurt,16 oz,oz,588,FOOD_NONTAX,True,False,Private Label,2024-01-15
P00818,100000000817,Mancino Essentials,Mancino Essentials Salmon 1 L,Meat and Seafood,Salmon,1 L,L,1194,FOOD_NONTAX,True,False,Private Label,2024-01-15
P00819,100000000818,Gotham Goods,Gotham Goods Frozen Pizza 1 lb,Frozen Foods,Frozen Pizza,1 lb,lb,737,FOOD_NONTAX,False,False,National,2024-01-15
P00820,100000000819,Harbor & Co.,Harbor & Co. Dog Kibble 24 oz,Pet Food,Dog Kibble,24 oz,oz,1396,FOOD_TAXABLE,False,False,National,2024-01-15
P00821,100000000820,Mancino Essentials,Mancino Essentials Pasta 24 oz,Grains and Pasta,Pasta,24 oz,oz,152,FOOD_NONTAX,False,False,Private Label,2024-01-15
P00822,100000000821,Mancino Private Label,Mancino Private Label Chocolate 16 oz,Candy,Chocolate,16 oz,oz,275,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P00823,100000000822,SoHo Artisan,SoHo Artisan Bread 16 oz,Bakery,Bread,16 oz,oz,438,FOOD_NONTAX,True,False,Premium,2024-01-15
P00824,100000000823,Gotham Goods,Gotham Goods Sparkling Water 12 pk,Beverages,Sparkling Water,12 pk,ct,573,FOOD_TAXABLE,False,False,National,2024-01-15
P00825,100000000824,SoHo Artisan,SoHo Artisan Milk 24 oz,Dairy & Eggs,Milk,24 oz,oz,327,FOOD_NONTAX,True,False,Premium,2024-01-15
P00826,100000000825,Harbor & Co.,Harbor & Co. Frozen Pizza 6 pk,Frozen Foods,Frozen Pizza,6 pk,ct,773,FOOD_NONTAX,False,False,National,2024-01-15
P00827,100000000826,Hudson Valley,Hudson Valley Cold Cuts 16 oz,Deli,Cold Cuts,16 oz,oz,572,FOOD_NONTAX,True,False,National,2024-01-15
P00828,100000000827,Hudson Valley,Hudson Valley Cold Cuts 12 pk,Deli,Cold Cuts,12 pk,ct,646,FOOD_NONTAX,True,False,National,2024-01-15
P00829,100000000828,Gotham Goods,Gotham Goods Cold Cuts 12 oz,Deli,Cold Cuts,12 oz,oz,718,FOOD_NONTAX,True,False,National,2024-01-15
P00830,100000000829,EastRiver,EastRiver Yogurt 32 oz,Dairy & Eggs,Yogurt,32 oz,oz,310,FOOD_NONTAX,True,False,National,2024-01-15
P00831,100000000830,Hudson Valley,Hudson Valley Salmon 750 ml,Meat and Seafood,Salmon,750 ml,ml,1098,FOOD_NONTAX,True,False,National,2024-01-15
P00832,100000000831,Mancino Private Label,Mancino Private Label Cereal 24 oz,Breakfast & Cereal,Cereal,24 oz,oz,682,FOOD_NONTAX,False,False,Private Label,2024-01-15
P00833,100000000832,Hudson Valley,Hudson Valley Potato Chips 32 oz,Snacks/Cookies/Chips,Potato Chips,32 oz,oz,392,FOOD_NONTAX,False,False,National,2024-01-15
P00834,100000000833,Mancino Select,Mancino Select Dog Kibble 12 oz,Pet Food,Dog Kibble,12 oz,oz,1610,FOOD_TAXABLE,False,False,Private Label,2024-01-15
P00835,100000000834,Harbor & Co.,Harbor & Co. Soda 1 lb,Beverages,Soda,1 lb,lb,649,FOOD_TAXABLE,False,False,National,2024-01-15
P00836,100000000835,Harbor & Co.,Harbor & Co. Tomato Sauce 24 oz,Condiments/Sauces/Spices,Tomato Sauce,24 oz,oz,428,FOOD_NONTAX,False,False,National,2024-01-15
P00837,100000000836,Hudson Valley,Hudson Valley Cereal 1 L,Breakfast & Cereal,Cereal,1 L,L,496,FOOD_NONTAX,False,False,National,2024-01-15
P00838,100000000837,MetroFresh,MetroFresh Pasta 6 pk,Grains and Pasta,Pasta,6 pk,ct,239,FOOD_NONTAX,False,False,National,2024-01-15
P00839,100000000838,Gotham Goods,Gotham Goods Cereal 12 oz,Breakfast & Cereal,Cereal,12 oz,oz,460,FOOD_NONTAX,False,False,National,2024-01-15
P00840,100000000839,MetroFresh,MetroFresh Soda 24 oz,Beverages,Soda,24 oz,oz,368,FOOD_TAXABLE,False,False,National,2024-01-15
P00841,100000000840,MetroFresh,MetroFresh Yogurt 32 oz,Dairy & Eggs,Yogurt,32 oz,oz,347,FOOD_NONTAX,True,False,National,2024-01-15
P00842,100000000841,Gotham Goods,Gotham Goods Chicken 1 lb,Meat and Seafood,Chicken,1 lb,lb,1076,FOOD_NONTAX,True,False,National,2024-01-15
