week,WeekendVisit,days_since_last_visit,visits_last_4w,visits_last_12w,weekend_visits_12w,avg_spend_12w,avg_items_12w,week_sin,week_cos
41,1,5,6.0,14.0,8.0,26.47,5.357142857142857,-0.9709418174260521,0.23931566428755738
42,0,0,9.0,17.0,9.0,25.687058823529412,5.0588235294117645,-0.9350162426854148,0.35460488704253557
43,1,7,7.0,15.0,9.0,25.706,5.133333333333334,-0.8854560256532101,0.464723172043768
44,0,5,7.0,15.0,9.0,27.63,5.133333333333334,-0.822983865893657,0.5680647467311548
3,0,3,1.0,1.0,1.0,25.33,4.0,0.3546048870425356,0.9350162426854148
4,0,0,3.0,3.0,1.0,20.146666666666665,3.6666666666666665,0.4647231720437685,0.8854560256532099
5,0,0,5.0,5.0,1.0,17.744,3.4,0.5680647467311558,0.8229838658936564
6,0,7,5.0,5.0,1.0,17.744,3.4,0.6631226582407952,0.7485107481711011
7,0,2,6.0,7.0,1.0,15.581428571428571,3.0,0.7485107481711011,0.6631226582407953
8,0,9,4.0,7.0,1.0,15.581428571428571,3.0,0.8229838658936564,0.5680647467311559
9,0,16,2.0,7.0,1.0,15.581428571428571,3.0,0.8854560256532099,0.4647231720437686
10,0,23,2.0,7.0,1.0,15.581428571428571,3.0,0.9350162426854148,0.35460488704253557
11,0,30,0.0,7.0,1.0,15.581428571428571,3.0,0.970941817426052,0.23931566428755804
12,0,6,1.0,8.0,1.0,14.77375,2.875,0.992708874098054,0.120536680255323
13,0,2,2.0,9.0,1.0,16.51,3.0,1.0,-1.6081226496766364e-16
14,0,9,2.0,9.0,1.0,16.51,3.0,0.992708874098054,-0.12053668025532288
15,1,16,2.0,8.0,0.0,15.407499999999999,2.875,0.9709418174260521,-0.2393156642875575
16,0,5,2.0,7.0,1.0,14.711428571428572,3.0,0.9350162426854148,-0.35460488704253545
17,0,12,1.0,5.0,1.0,14.940000000000001,3.0,0.8854560256532099,-0.4647231720437685
18,0,19,1.0,5.0,1.0,14.940000000000001,3.0,0.8229838658936565,-0.5680647467311557
19,1,0,2.0,4.0,1.0,24.342499999999998,4.5,0.7485107481711013,-0.663122658240795
20,0,4,2.0,5.0,2.0,19.88,3.8,0.6631226582407952,-0.7485107481711012
21,0,11,2.0,5.0,2.0,19.88,3.8,0.5680647467311558,-0.8229838658936564
22,0,0,3.0,6.0,2.0,20.808333333333334,4.0,0.46472317204376906,-0.8854560256532096
23,1,7,2.0,6.0,2.0,20.808333333333334,4.0,0.35460488704253584,-0.9350162426854147
24,1,3,2.0,6.0,3.0,26.419999999999998,4.666666666666667,0.23931566428755768,-0.970941817426052
25,0,3,3.0,6.0,4.0,27.711666666666662,5.166666666666667,0.12053668025532308,-0.992708874098054
26,0,10,2.0,6.0,4.0,27.711666666666662,5.166666666666667,-3.216245299353273e-16,-1.0
27,0,17,2.0,6.0,4.0,27.711666666666662,5.166666666666667,-0.12053668025532283,-0.992708874098054
28,0,24,1.0,5.0,3.0,30.288,5.2,-0.23931566428755743,-0.9709418174260521
29,1,31,0.0,5.0,3.0,30.288,5.2,-0.3546048870425356,-0.9350162426854148
30,0,4,2.0,7.0,5.0,26.922857142857143,4.571428571428571,-0.46472317204376806,-0.8854560256532101
31,0,1,3.0,7.0,5.0,22.737142857142857,3.857142857142857,-0.5680647467311556,-0.8229838658936565
32,0,6,4.0,7.0,4.0,26.02285714285714,4.285714285714286,-0.663122658240795,-0.7485107481711013
33,0,2,5.0,8.0,4.0,26.97,4.25,-0.7485107481711011,-0.6631226582407952
34,1,0,7.0,11.0,4.0,25.725454545454546,4.090909090909091,-0.8229838658936564,-0.5680647467311559
35,1,0,10.0,15.0,5.0,26.599333333333334,4.666666666666667,-0.8854560256532096,-0.4647231720437691
36,0,4,10.0,15.0,5.0,27.372,4.866666666666666,-0.9350162426854147,-0.3546048870425359
37,1,11,9.0,14.0,4.0,26.60214285714286,4.714285714285714,-0.970941817426052,-0.23931566428755774
38,1,5,6.0,15.0,5.0,25.978666666666665,4.733333333333333,-0.992708874098054,-0.12053668025532357
39,0,0,4.0,17.0,6.0,26.507058823529412,4.882352941176471,-1.0,-1.8369701987210297e-16
40,0,7,3.0,17.0,6.0,26.507058823529412,4.882352941176471,-0.992708874098054,0.1205366802553232
41,0,14,3.0,17.0,6.0,26.507058823529412,4.882352941176471,-0.9709418174260521,0.23931566428755738
42,0,1,3.0,16.0,4.0,27.96375,5.0625,-0.9350162426854148,0.35460488704253557
43,0,8,1.0,15.0,4.0,28.913333333333334,5.266666666666667,-0.8854560256532101,0.464723172043768
44,0,15,1.0,14.0,4.0,29.190714285714286,5.357142857142857,-0.822983865893657,0.5680647467311548
3,1,3,2.0,2.0,2.0,24.67,6.0,0.3546048870425356,0.9350162426854148
4,0,1,4.0,4.0,3.0,31.862499999999997,4.5,0.4647231720437685,0.8854560256532099
5,1,1,5.0,5.0,3.0,27.582,4.0,0.5680647467311558,0.8229838658936564
6,1,3,7.0,7.0,5.0,22.37,3.4285714285714284,0.6631226582407952,0.7485107481711011
7,1,3,7.0,9.0,6.0,26.450000000000003,4.555555555555555,0.7485107481711011,0.6631226582407953
8,0,6,6.0,10.0,7.0,25.923000000000002,4.5,0.8229838658936564,0.5680647467311559
9,1,13,5.0,10.0,7.0,25.923000000000002,4.5,0.8854560256532099,0.4647231720437686
10,0,4,5.0,12.0,8.0,25.502499999999998,4.416666666666667,0.9350162426854148,0.35460488704253557
11,1,11,3.0,12.0,8.0,25.502499999999998,4.416666666666667,0.970941817426052,0.23931566428755804
12,1,1,5.0,15.0,9.0,26.53933333333333,4.933333333333334,0.992708874098054,0.120536680255323
13,1,2,7.0,17.0,10.0,26.718823529411765,5.0588235294117645,1.0,-1.6081226496766364e-16
14,0,0,7.0,19.0,11.0,26.856315789473683,5.0,0.992708874098054,-0.12053668025532288
15,0,7,7.0,17.0,9.0,27.113529411764706,4.882352941176471,0.9709418174260521,-0.2393156642875575
16,0,14,4.0,15.0,8.0,25.521333333333335,5.133333333333334,0.9350162426854148,-0.35460488704253545
17,1,21,2.0,14.0,8.0,26.59714285714286,5.357142857142857,0.8854560256532099,-0.4647231720437685
18,0,3,1.0,13.0,7.0,29.19,5.769230769230769,0.8229838658936565,-0.5680647467311557
19,0,10,1.0,11.0,6.0,27.09181818181818,5.2727272727272725,0.7485107481711013,-0.663122658240795
20,1,0,2.0,11.0,5.0,26.65,5.2727272727272725,0.6631226582407952,-0.7485107481711012
21,1,2,4.0,13.0,6.0,29.97846153846154,5.538461538461538,0.5680647467311558,-0.8229838658936564
22,0,2,5.0,13.0,6.0,33.97692307692308,6.153846153846154,0.46472317204376906,-0.8854560256532096
23,0,0,6.0,14.0,6.0,32.92928571428571,5.928571428571429,0.35460488704253584,-0.9350162426854147
24,1,7,5.0,11.0,5.0,33.540909090909096,5.636363636363637,0.23931566428755768,-0.970941817426052
25,0,4,4.0,10.0,5.0,32.32,5.4,0.12053668025532308,-0.992708874098054
26,0,11,2.0,8.0,4.0,33.393750000000004,5.625,-3.216245299353273e-16,-1.0
27,0,1,2.0,9.0,4.0,31.035555555555554,5.333333333333333,-0.12053668025532283,-0.992708874098054
28,0,8,2.0,9.0,4.0,31.035555555555554,5.333333333333333,-0.23931566428755743,-0.9709418174260521
29,0,1,2.0,10.0,4.0,33.335,5.6,-0.3546048870425356,-0.9350162426854148
30,0,8,2.0,9.0,3.0,34.17333333333333,5.777777777777778,-0.46472317204376806,-0.8854560256532101
31,1,15,1.0,9.0,3.0,34.17333333333333,5.777777777777778,-0.5680647467311556,-0.8229838658936565
32,0,5,2.0,9.0,4.0,33.33444444444444,5.666666666666667,-0.663122658240795,-0.7485107481711013
33,0,12,1.0,7.0,3.0,29.062857142857144,5.285714285714286,-0.7485107481711011,-0.6631226582407952
34,0,6,2.0,6.0,2.0,25.661666666666665,4.833333333333333,-0.8229838658936564,-0.5680647467311559
35,0,2,3.0,6.0,2.0,26.593333333333334,4.833333333333333,-0.8854560256532096,-0.4647231720437691
36,0,9,2.0,6.0,2.0,26.593333333333334,4.833333333333333,-0.9350162426854147,-0.3546048870425359
37,0,16,2.0,5.0,1.0,29.836000000000002,5.0,-0.970941817426052,-0.23931566428755774
38,0,23,1.0,5.0,1.0,29.836000000000002,5.0,-0.992708874098054,-0.12053668025532357
39,0,3,1.0,5.0,1.0,36.2,5.6,-1.0,-1.8369701987210297e-16
40,0,1,2.0,6.0,1.0,33.385,5.5,-0.992708874098054,0.1205366802553232
41,1,8,2.0,5.0,1.0,29.256,5.0,-0.9709418174260521,0.23931566428755738
42,1,2,5.0,8.0,2.0,35.7,5.75,-0.9350162426854148,0.35460488704253557
43,1,4,6.0,10.0,4.0,34.292,5.6,-0.8854560256532101,0.464723172043768
44,1,6,7.0,11.0,4.0,36.54,5.818181818181818,-0.822983865893657,0.5680647467311548
5,0,2,1.0,1.0,0.0,22.23,5.0,0.5680647467311558,0.8229838658936564
6,1,9,1.0,1.0,0.0,22.23,5.0,0.6631226582407952,0.7485107481711011
7,1,3,2.0,2.0,1.0,23.215,5.0,0.7485107481711011,0.6631226582407953
8,0,5,3.0,3.0,2.0,29.98,6.333333333333333,0.8229838658936564,0.5680647467311559
9,0,12,2.0,3.0,2.0,29.98,6.333333333333333,0.8854560256532099,0.4647231720437686
10,0,19,2.0,3.0,2.0,29.98,6.333333333333333,0.9350162426854148,0.35460488704253557
11,0,0,2.0,4.0,2.0,32.932500000000005,6.75,0.970941817426052,0.23931566428755804
12,1,7,1.0,4.0,2.0,32.932500000000005,6.75,0.992708874098054,0.120536680255323
13,0,5,2.0,5.0,3.0,32.036,6.8,1.0,-1.6081226496766364e-16
14,1,12,2.0,5.0,3.0,32.036,6.8,0.992708874098054,-0.12053668025532288
15,0,2,4.0,8.0,4.0,29.01,6.125,0.9709418174260521,-0.2393156642875575
16,0,0,6.0,10.0,4.0,26.399,5.5,0.9350162426854148,-0.35460488704253545
17,1,7,5.0,9.0,4.0,26.862222222222226,5.555555555555555,0.8854560256532099,-0.4647231720437685
18,1,0,8.0,12.0,6.0,23.734166666666667,5.5,0.8229838658936565,-0.5680647467311557
19,0,5,6.0,12.0,6.0,25.56833333333333,5.833333333333333,0.7485107481711013,-0.663122658240795
20,0,12,4.0,11.0,5.0,23.937272727272727,5.545454545454546,0.6631226582407952,-0.7485107481711012
21,1,1,6.0,13.0,5.0,23.217692307692307,5.384615384615385,0.5680647467311558,-0.8229838658936564
22,1,5,4.0,14.0,6.0,24.201428571428572,5.428571428571429,0.46472317204376906,-0.8854560256532096
23,0,5,4.0,14.0,7.0,22.842857142857145,5.285714285714286,0.35460488704253584,-0.9350162426854147
24,0,6,5.0,15.0,7.0,21.88,5.133333333333334,0.23931566428755768,-0.970941817426052
25,0,13,3.0,14.0,6.0,21.410714285714285,5.0,0.12053668025532308,-0.992708874098054
26,0,20,2.0,14.0,6.0,21.410714285714285,5.0,-3.216245299353273e-16,-1.0
27,0,6,2.0,12.0,5.0,26.525833333333328,5.333333333333333,-0.12053668025532283,-0.992708874098054
28,1,13,1.0,10.0,5.0,28.639999999999997,5.8,-0.23931566428755743,-0.9709418174260521
29,1,4,2.0,11.0,6.0,28.12181818181818,5.636363636363637,-0.3546048870425356,-0.9350162426854148
30,0,4,3.0,9.0,5.0,32.91888888888889,5.777777777777778,-0.46472317204376806,-0.8854560256532101
31,0,2,3.0,9.0,4.0,28.166666666666668,4.888888888888889,-0.5680647467311556,-0.8229838658936565
32,0,9,3.0,9.0,4.0,28.166666666666668,4.888888888888889,-0.663122658240795,-0.7485107481711013
33,0,16,2.0,7.0,4.0,30.71142857142857,5.0,-0.7485107481711011,-0.6631226582407952
34,0,23,1.0,6.0,3.0,29.665000000000003,4.833333333333333,-0.8229838658936564,-0.5680647467311559
35,0,30,0.0,5.0,2.0,31.044,4.6,-0.8854560256532096,-0.4647231720437691
36,0,37,0.0,4.0,2.0,36.705,5.0,-0.9350162426854147,-0.3546048870425359
37,0,44,0.0,4.0,2.0,36.705,5.0,-0.970941817426052,-0.23931566428755774
38,0,1,1.0,5.0,2.0,31.0,4.4,-0.992708874098054,-0.12053668025532357
39,0,8,1.0,4.0,2.0,16.135,3.25,-1.0,-1.8369701987210297e-16
40,0,2,2.0,5.0,2.0,23.546,4.0,-0.992708874098054,0.1205366802553232
41,0,1,3.0,5.0,1.0,22.196,3.6,-0.9709418174260521,0.23931566428755738
42,0,8,2.0,4.0,0.0,20.25,3.0,-0.9350162426854148,0.35460488704253557
43,0,15,2.0,3.0,0.0,25.853333333333335,3.6666666666666665,-0.8854560256532101,0.464723172043768
44,0,1,2.0,4.0,0.0,25.582500000000003,4.75,-0.822983865893657,0.5680647467311548
2,0,2,1.0,1.0,0.0,19.16,6.0,0.23931566428755774,0.970941817426052
3,1,9,1.0,1.0,0.0,19.16,6.0,0.3546048870425356,0.9350162426854148
4,1,5,2.0,2.0,1.0,33.26,6.5,0.4647231720437685,0.8854560256532099
5,0,0,4.0,4.0,2.0,31.29,6.0,0.5680647467311558,0.8229838658936564
6,0,7,3.0,4.0,2.0,31.29,6.0,0.6631226582407952,0.7485107481711011
7,1,14,3.0,4.0,2.0,31.29,6.0,0.7485107481711011,0.6631226582407953
8,0,4,3.0,5.0,3.0,31.65,6.0,0.8229838658936564,0.5680647467311559
9,1,6,2.0,6.0,3.0,28.296666666666667,6.0,0.8854560256532099,0.4647231720437686
10,1,5,3.0,7.0,4.0,33.06,5.857142857142857,0.9350162426854148,0.35460488704253557
11,0,3,4.0,8.0,5.0,31.86,5.5,0.970941817426052,0.23931566428755804
12,1,10,3.0,8.0,5.0,31.86,5.5,0.992708874098054,0.120536680255323
13,1,5,3.0,9.0,6.0,30.462222222222223,5.333333333333333,1.0,-1.6081226496766364e-16
14,0,4,3.0,9.0,7.0,31.531111111111116,5.333333333333333,0.992708874098054,-0.12053668025532288
15,0,11,2.0,9.0,7.0,31.531111111111116,5.333333333333333,0.9709418174260521,-0.2393156642875575
16,0,6,3.0,9.0,6.0,27.78666666666667,4.888888888888889,0.9350162426854148,-0.35460488704253545
17,1,13,2.0,7.0,5.0,27.34857142857143,4.714285714285714,0.8854560256532099,-0.4647231720437685
18,0,0,3.0,9.0,6.0,27.644444444444446,5.333333333333333,0.8229838658936565,-0.5680647467311557
19,0,7,3.0,9.0,6.0,27.644444444444446,5.333333333333333,0.7485107481711013,-0.663122658240795
20,0,14,2.0,8.0,5.0,26.96375,5.25,0.6631226582407952,-0.7485107481711012
21,0,2,4.0,9.0,5.0,28.987777777777776,5.333333333333333,0.5680647467311558,-0.8229838658936564
22,0,9,2.0,8.0,4.0,24.90625,5.375,0.46472317204376906,-0.8854560256532096
23,1,16,2.0,7.0,3.0,25.11285714285714,5.714285714285714,0.35460488704253584,-0.9350162426854147
24,0,5,3.0,8.0,4.0,24.86625,5.625,0.23931566428755768,-0.970941817426052
25,0,12,1.0,7.0,3.0,25.664285714285715,5.857142857142857,0.12053668025532308,-0.992708874098054
26,0,19,1.0,6.0,2.0,25.145,5.833333333333333,-3.216245299353273e-16,-1.0
27,0,1,2.0,7.0,2.0,24.174285714285713,5.428571428571429,-0.12053668025532283,-0.992708874098054
28,0,8,1.0,6.0,2.0,25.926666666666666,5.833333333333333,-0.23931566428755743,-0.9709418174260521
29,1,15,1.0,6.0,2.0,25.926666666666666,5.833333333333333,-0.3546048870425356,-0.9350162426854148
30,0,2,4.0,7.0,2.0,31.39428571428571,5.714285714285714,-0.46472317204376806,-0.8854560256532101
31,0,9,3.0,7.0,2.0,31.39428571428571,5.714285714285714,-0.5680647467311556,-0.8229838658936565
32,1,16,3.0,7.0,2.0,31.39428571428571,5.714285714285714,-0.663122658240795,-0.7485107481711013
33,1,5,4.0,6.0,3.0,36.06166666666667,6.166666666666667,-0.7485107481711011,-0.6631226582407952
34,1,2,3.0,8.0,4.0,33.93875,5.875,-0.8229838658936564,-0.5680647467311559
35,0,4,4.0,9.0,5.0,32.06888888888889,5.666666666666667,-0.8854560256532096,-0.4647231720437691
36,0,6,5.0,9.0,4.0,30.283333333333335,5.333333333333333,-0.9350162426854147,-0.3546048870425359
37,0,1,5.0,10.0,4.0,28.883999999999997,5.0,-0.970941817426052,-0.23931566428755774
38,0,1,4.0,11.0,4.0,29.24,5.181818181818182,-0.992708874098054,-0.12053668025532357
39,1,1,4.0,11.0,4.0,28.924545454545452,5.363636363636363,-1.0,-1.8369701987210297e-16
40,0,3,7.0,15.0,8.0,28.990666666666666,5.933333333333334,-0.992708874098054,0.1205366802553232
41,0,10,6.0,15.0,8.0,28.990666666666666,5.933333333333334,-0.9709418174260521,0.23931566428755738
42,1,17,5.0,12.0,7.0,26.108333333333334,5.75,-0.9350162426854148,0.35460488704253557
43,0,4,5.0,13.0,8.0,25.893846153846155,5.615384615384615,-0.8854560256532101,0.464723172043768
44,0,11,1.0,13.0,8.0,25.893846153846155,5.615384615384615,-0.822983865893657,0.5680647467311548
2,0,3,1.0,1.0,0.0,13.45,4.0,0.23931566428755774,0.970941817426052
3,0,0,5.0,5.0,0.0,27.576,5.2,0.3546048870425356,0.9350162426854148
4,0,0,6.0,6.0,0.0,24.636666666666667,4.666666666666667,0.4647231720437685,0.8854560256532099
5,0,6,7.0,7.0,0.0,21.58285714285714,4.142857142857143,0.5680647467311558,0.8229838658936564
6,0,13,6.0,7.0,0.0,21.58285714285714,4.142857142857143,0.6631226582407952,0.7485107481711011
7,1,2,3.0,8.0,0.0,19.74625,3.75,0.7485107481711011,0.6631226582407953
8,0,5,3.0,9.0,1.0,22.575555555555557,4.222222222222222,0.8229838658936564,0.5680647467311559
9,0,12,2.0,9.0,1.0,22.575555555555557,4.222222222222222,0.8854560256532099,0.4647231720437686
10,0,1,3.0,10.0,1.0,25.041,4.4,0.9350162426854148,0.35460488704253557
11,0,2,3.0,11.0,1.0,27.05636363636364,4.7272727272727275,0.970941817426052,0.23931566428755804
12,0,9,2.0,11.0,1.0,27.05636363636364,4.7272727272727275,0.992708874098054,0.120536680255323
13,1,16,2.0,11.0,1.0,27.05636363636364,4.7272727272727275,1.0,-1.6081226496766364e-16
14,0,4,2.0,11.0,2.0,27.14909090909091,4.636363636363637,0.992708874098054,-0.12053668025532288
15,0,2,3.0,9.0,2.0,28.74666666666667,4.777777777777778,0.9709418174260521,-0.2393156642875575
16,0,0,6.0,11.0,2.0,25.99818181818182,4.818181818181818,0.9350162426854148,-0.35460488704253545
17,0,7,6.0,10.0,2.0,28.272,5.2,0.8854560256532099,-0.4647231720437685
18,1,14,5.0,10.0,2.0,28.272,5.2,0.8229838658936565,-0.5680647467311557
19,1,0,5.0,11.0,3.0,28.41909090909091,5.454545454545454,0.7485107481711013,-0.663122658240795
20,1,5,4.0,12.0,3.0,26.790833333333335,4.916666666666667,0.6631226582407952,-0.7485107481711012
21,0,3,5.0,13.0,4.0,27.948461538461537,4.923076923076923,0.5680647467311558,-0.8229838658936564
22,1,1,6.0,13.0,4.0,26.833076923076923,4.846153846153846,0.46472317204376906,-0.8854560256532096
23,0,4,5.0,13.0,5.0,26.552307692307693,4.769230769230769,0.35460488704253584,-0.9350162426854147
24,0,1,5.0,15.0,5.0,24.183333333333334,4.466666666666667,0.23931566428755768,-0.970941817426052
25,0,8,4.0,15.0,5.0,24.183333333333334,4.466666666666667,0.12053668025532308,-0.992708874098054
26,0,15,3.0,14.0,4.0,24.877142857142854,4.571428571428571,-3.216245299353273e-16,-1.0
27,0,0,3.0,13.0,4.0,22.72153846153846,4.230769230769231,-0.12053668025532283,-0.992708874098054
28,1,7,1.0,10.0,4.0,25.818,4.3,-0.23931566428755743,-0.9709418174260521
29,0,4,2.0,11.0,5.0,25.516363636363636,4.545454545454546,-0.3546048870425356,-0.9350162426854148
30,1,11,2.0,11.0,5.0,25.516363636363636,4.545454545454546,-0.46472317204376806,-0.8854560256532101
31,0,4,2.0,10.0,5.0,25.547,4.3,-0.5680647467311556,-0.8229838658936565
32,0,11,2.0,8.0,4.0,25.1725,4.5,-0.663122658240795,-0.7485107481711013
33,0,0,3.0,9.0,3.0,21.754444444444445,4.555555555555555,-0.7485107481711011,-0.6631226582407952
34,1,6,4.0,9.0,3.0,21.283333333333335,4.666666666666667,-0.8229838658936564,-0.5680647467311559
35,0,4,4.0,9.0,3.0,18.31222222222222,4.333333333333333,-0.8854560256532096,-0.4647231720437691
36,0,11,4.0,7.0,3.0,21.034285714285716,4.857142857142857,-0.9350162426854147,-0.3546048870425359
37,0,2,3.0,8.0,3.0,21.7275,5.0,-0.970941817426052,-0.23931566428755774
38,1,1,3.0,9.0,3.0,22.461111111111112,5.0,-0.992708874098054,-0.12053668025532357
39,0,3,4.0,10.0,4.0,20.712,4.9,-1.0,-1.8369701987210297e-16
40,0,10,4.0,10.0,4.0,20.712,4.9,-0.992708874098054,0.1205366802553232
41,1,17,3.0,9.0,3.0,20.513333333333335,4.666666666666667,-0.9709418174260521,0.23931566428755738
42,1,2,4.0,11.0,4.0,21.083636363636362,4.7272727272727275,-0.9350162426854148,0.35460488704253557
43,0,1,4.0,12.0,4.0,21.665000000000003,5.0,-0.8854560256532101,0.464723172043768
44,1,6,5.0,13.0,4.0,22.716153846153848,5.0,-0.822983865893657,0.5680647467311548
2,0,6,1.0,1.0,0.0,30.220000000000002,5.0,0.23931566428755774,0.970941817426052
3,0,6,2.0,2.0,0.0,30.825000000000003,4.5,0.3546048870425356,0.9350162426854148
4,0,13,2.0,2.0,0.0,30.825000000000003,4.5,0.4647231720437685,0.8854560256532099
5,1,1,3.0,3.0,0.0,29.51,4.333333333333333,0.5680647467311558,0.8229838658936564
6,1,4,4.0,5.0,2.0,26.292,4.0,0.6631226582407952,0.7485107481711011
7,0,1,5.0,7.0,3.0,28.81714285714286,4.571428571428571,0.7485107481711011,0.6631226582407953
8,0,8,5.0,7.0,3.0,28.81714285714286,4.571428571428571,0.8229838658936564,0.5680647467311559
9,0,15,4.0,7.0,3.0,28.81714285714286,4.571428571428571,0.8854560256532099,0.4647231720437686
10,0,2,5.0,10.0,3.0,30.838,4.8,0.9350162426854148,0.35460488704253557
11,0,0,6.0,13.0,3.0,27.658461538461538,4.461538461538462,0.970941817426052,0.23931566428755804
12,0,7,6.0,13.0,3.0,27.658461538461538,4.461538461538462,0.992708874098054,0.120536680255323
13,0,14,6.0,13.0,3.0,27.658461538461538,4.461538461538462,1.0,-1.6081226496766364e-16
14,0,21,3.0,12.0,3.0,27.444999999999997,4.416666666666667,0.992708874098054,-0.12053668025532288
15,1,28,0.0,11.0,3.0,27.08272727272727,4.454545454545454,0.9709418174260521,-0.2393156642875575
16,1,1,2.0,13.0,4.0,26.736923076923077,4.384615384615385,0.9350162426854148,-0.35460488704253545
17,0,5,3.0,13.0,5.0,26.25,4.615384615384615,0.8854560256532099,-0.4647231720437685
18,0,12,3.0,11.0,3.0,27.12,4.818181818181818,0.8229838658936565,-0.5680647467311557
19,0,19,3.0,9.0,2.0,25.34,4.555555555555555,0.7485107481711013,-0.663122658240795
20,0,26,1.0,9.0,2.0,25.34,4.555555555555555,0.6631226582407952,-0.7485107481711012
21,0,33,0.0,9.0,2.0,25.34,4.555555555555555,0.5680647467311558,-0.8229838658936564
22,0,2,1.0,7.0,2.0,18.284285714285712,3.857142857142857,0.46472317204376906,-0.8854560256532096
23,0,9,1.0,4.0,2.0,19.2025,4.25,0.35460488704253584,-0.9350162426854147
24,1,6,2.0,5.0,2.0,19.080000000000002,4.2,0.23931566428755768,-0.970941817426052
25,0,5,3.0,6.0,3.0,21.564999999999998,4.5,0.12053668025532308,-0.992708874098054
26,0,12,2.0,6.0,3.0,21.564999999999998,4.5,-3.216245299353273e-16,-1.0
27,0,19,2.0,6.0,3.0,21.564999999999998,4.5,-0.12053668025532283,-0.992708874098054
28,0,1,2.0,5.0,2.0,17.122,4.0,-0.23931566428755743,-0.9709418174260521
29,1,1,2.0,5.0,1.0,18.118000000000002,3.2,-0.3546048870425356,-0.9350162426854148
30,0,1,4.0,7.0,2.0,20.824285714285715,3.7142857142857144,-0.46472317204376806,-0.8854560256532101
31,0,8,4.0,7.0,2.0,20.824285714285715,3.7142857142857144,-0.5680647467311556,-0.8229838658936565
32,0,15,3.0,7.0,2.0,20.824285714285715,3.7142857142857144,-0.663122658240795,-0.7485107481711013
33,0,0,3.0,8.0,2.0,18.59375,3.5,-0.7485107481711011,-0.6631226582407952
34,0,7,1.0,7.0,2.0,20.30857142857143,3.7142857142857144,-0.8229838658936564,-0.5680647467311559
35,0,14,1.0,7.0,2.0,20.30857142857143,3.7142857142857144,-0.8854560256532096,-0.4647231720437691
36,1,21,1.0,6.0,2.0,20.595000000000002,3.6666666666666665,-0.9350162426854147,-0.3546048870425359
37,1,0,4.0,9.0,4.0,19.576666666666668,4.0,-0.970941817426052,-0.23931566428755774
38,0,1,6.0,11.0,5.0,21.180909090909093,3.909090909090909,-0.992708874098054,-0.12053668025532357
39,0,2,7.0,12.0,5.0,23.749166666666667,4.083333333333333,-1.0,-1.8369701987210297e-16
40,0,9,7.0,11.0,5.0,25.372727272727275,4.363636363636363,-0.992708874098054,0.1205366802553232
41,1,2,4.0,11.0,5.0,23.937272727272727,4.454545454545454,-0.9709418174260521,0.23931566428755738
42,0,0,4.0,11.0,5.0,22.06090909090909,4.363636363636363,-0.9350162426854148,0.35460488704253557
