date,store_id,store_name,category,avg_price,units_sold,revenue,promo_flag,day_of_week
2025-07-15,S0005,,Alcohol,12.167692307692308,46,557.45,1,Tuesday
2025-07-15,S0005,,Bakery,3.8016666666666663,11,39.95,1,Tuesday
2025-07-15,S0005,,Baking,3.657142857142857,20,71.14,1,Tuesday
2025-07-15,S0005,,Beverages,3.266315789473684,32,105.32,1,Tuesday
2025-07-15,S0005,,Breakfast & Cereal,4.800000000000001,14,68.04,1,Tuesday
2025-07-15,S0005,,Candy,2.532631578947368,23,59.72,1,Tuesday
2025-07-15,S0005,,Condiments/Sauces/Spices,3.396,23,79.95,1,Tuesday
2025-07-15,S0005,,Dairy & Eggs,3.4555882352941176,40,140.14,1,Tuesday
2025-07-15,S0005,,Deli,6.768000000000001,11,72.87,1,Tuesday
2025-07-15,S0005,,Frozen Foods,7.836,5,39.269999999999996,1,Tuesday
2025-07-15,S0005,,Grains and Pasta,2.56,5,12.82,1,Tuesday
2025-07-15,S0005,,Meat and Seafood,10.858,7,72.66,1,Tuesday
2025-07-15,S0005,,Pet Food,6.902222222222223,10,70.69,1,Tuesday
2025-07-15,S0005,,Prepared Meals,8.851176470588236,21,188.22,1,Tuesday
2025-07-15,S0005,,Snacks/Cookies/Chips,3.266923076923077,44,144.49,1,Tuesday
2025-07-16,S0001,,Alcohol,12.58181818181818,119,1480.5,1,Wednesday
2025-07-16,S0001,,Bakery,3.775555555555555,17,65.87,1,Wednesday
2025-07-16,S0001,,Baking,3.75974358974359,48,180.22,1,Wednesday
2025-07-16,S0001,,Beverages,3.479,75,259.92,1,Wednesday
2025-07-16,S0001,,Breakfast & Cereal,5.316451612903226,37,191.52,1,Wednesday
2025-07-16,S0001,,Candy,2.1479411764705882,47,99.82,1,Wednesday
2025-07-16,S0001,,Condiments/Sauces/Spices,3.335625,42,144.55,1,Wednesday
2025-07-16,S0001,,Dairy & Eggs,3.5940506329113924,95,347.64,1,Wednesday
2025-07-16,S0001,,Deli,6.208571428571429,32,198.69,1,Wednesday
2025-07-16,S0001,,Frozen Foods,7.056744186046512,52,371.28,1,Wednesday
2025-07-16,S0001,,Grains and Pasta,2.640909090909091,11,28.99,1,Wednesday
2025-07-16,S0001,,Meat and Seafood,9.208636363636364,22,202.6,1,Wednesday
2025-07-16,S0001,,Pet Food,7.004166666666666,34,243.57,1,Wednesday
2025-07-16,S0001,,Prepared Meals,9.062222222222223,53,471.58,1,Wednesday
2025-07-16,S0001,,Snacks/Cookies/Chips,3.08046511627907,138,413.9,1,Wednesday
2025-07-16,S0002,,Alcohol,12.161052631578947,49,602.77,1,Wednesday
2025-07-16,S0002,,Bakery,6.25,2,12.55,1,Wednesday
2025-07-16,S0002,,Baking,3.174285714285714,9,28.43,1,Wednesday
2025-07-16,S0002,,Beverages,3.6314285714285717,10,35.980000000000004,1,Wednesday
2025-07-16,S0002,,Breakfast & Cereal,4.184166666666667,12,50.32,1,Wednesday
2025-07-16,S0002,,Candy,2.1075,4,8.47,1,Wednesday
2025-07-16,S0002,,Condiments/Sauces/Spices,3.2644444444444445,9,29.41,1,Wednesday
2025-07-16,S0002,,Dairy & Eggs,3.667391304347826,33,125.1,1,Wednesday
2025-07-16,S0002,,Deli,6.0928571428571425,7,42.66,1,Wednesday
2025-07-16,S0002,,Frozen Foods,7.3100000000000005,2,14.66,1,Wednesday
2025-07-16,S0002,,Grains and Pasta,3.11,4,12.48,1,Wednesday
2025-07-16,S0002,,Meat and Seafood,8.822222222222223,14,127.94,1,Wednesday
2025-07-16,S0002,,Pet Food,7.84111111111111,15,121.39999999999999,1,Wednesday
2025-07-16,S0002,,Prepared Meals,8.177142857142858,18,156.81,1,Wednesday
2025-07-16,S0002,,Snacks/Cookies/Chips,3.1559259259259256,42,130.32,1,Wednesday
2025-07-16,S0003,,Alcohol,12.283030303030301,40,488.38,1,Wednesday
2025-07-16,S0003,,Bakery,3.442857142857143,7,24.09,1,Wednesday
2025-07-16,S0003,,Baking,3.8286666666666664,17,63.160000000000004,1,Wednesday
2025-07-16,S0003,,Beverages,2.967241379310345,38,116.95,1,Wednesday
2025-07-16,S0003,,Breakfast & Cereal,4.911666666666666,19,95.78,1,Wednesday
2025-07-16,S0003,,Candy,2.323125,18,45.22,1,Wednesday
2025-07-16,S0003,,Condiments/Sauces/Spices,3.6019047619047617,28,107.0,1,Wednesday
2025-07-16,S0003,,Dairy & Eggs,3.903,45,173.37,1,Wednesday
2025-07-16,S0003,,Deli,6.228666666666667,20,122.36,1,Wednesday
2025-07-16,S0003,,Frozen Foods,6.2894736842105265,25,156.04,1,Wednesday
2025-07-16,S0003,,Grains and Pasta,2.1766666666666663,8,16.82,1,Wednesday
2025-07-16,S0003,,Meat and Seafood,9.514705882352942,20,191.84,1,Wednesday
2025-07-16,S0003,,Pet Food,6.374117647058823,24,146.35,1,Wednesday
2025-07-16,S0003,,Prepared Meals,8.173125,19,159.66,1,Wednesday
2025-07-16,S0003,,Snacks/Cookies/Chips,3.0589999999999997,92,283.07,1,Wednesday
2025-07-16,S0004,,Alcohol,13.512173913043478,50,684.37,1,Wednesday
2025-07-16,S0004,,Bakery,3.8075,11,40.28,1,Wednesday
2025-07-16,S0004,,Baking,4.015294117647059,22,84.13000000000001,1,Wednesday
2025-07-16,S0004,,Beverages,3.353571428571428,18,62.31,1,Wednesday
2025-07-16,S0004,,Breakfast & Cereal,4.544090909090909,30,144.89000000000001,1,Wednesday
2025-07-16,S0004,,Candy,2.4755000000000003,22,54.3,1,Wednesday
2025-07-16,S0004,,Condiments/Sauces/Spices,3.461764705882353,20,69.44,1,Wednesday
2025-07-16,S0004,,Dairy & Eggs,3.4157142857142855,76,266.47,1,Wednesday
2025-07-16,S0004,,Deli,6.26125,27,171.24,1,Wednesday
2025-07-16,S0004,,Frozen Foods,7.30875,31,231.78,1,Wednesday
2025-07-16,S0004,,Grains and Pasta,2.597,14,37.24,1,Wednesday
2025-07-16,S0004,,Meat and Seafood,9.976818181818182,27,260.12,1,Wednesday
2025-07-16,S0004,,Pet Food,6.883333333333334,31,216.71,1,Wednesday
2025-07-16,S0004,,Prepared Meals,8.47235294117647,19,164.02,1,Wednesday
2025-07-16,S0004,,Snacks/Cookies/Chips,3.05,103,320.52,1,Wednesday
2025-07-16,S0005,,Alcohol,12.733947368421052,44,558.47,1,Wednesday
2025-07-16,S0005,,Bakery,4.768,5,23.84,1,Wednesday
2025-07-16,S0005,,Baking,3.8577777777777778,11,39.78,1,Wednesday
2025-07-16,S0005,,Beverages,3.495,21,72.74,1,Wednesday
2025-07-16,S0005,,Breakfast & Cereal,4.4468749999999995,18,79.69,1,Wednesday
2025-07-16,S0005,,Candy,2.6493333333333333,21,55.35,1,Wednesday
2025-07-16,S0005,,Condiments/Sauces/Spices,3.4483333333333333,22,75.92,1,Wednesday
2025-07-16,S0005,,Dairy & Eggs,3.647857142857143,48,177.39,1,Wednesday
2025-07-16,S0005,,Deli,5.264444444444445,9,47.46,1,Wednesday
2025-07-16,S0005,,Frozen Foods,7.715454545454546,13,101.75999999999999,1,Wednesday
2025-07-16,S0005,,Grains and Pasta,2.7279999999999998,7,19.21,1,Wednesday
2025-07-16,S0005,,Meat and Seafood,9.56,12,114.88,1,Wednesday
2025-07-16,S0005,,Pet Food,8.290666666666667,21,174.96,1,Wednesday
2025-07-16,S0005,,Prepared Meals,9.2,20,178.53,1,Wednesday
2025-07-16,S0005,,Snacks/Cookies/Chips,2.9866666666666664,54,167.46,1,Wednesday
2025-07-17,S0001,,Alcohol,12.266930693069307,113,1361.51,1,Thursday
2025-07-17,S0001,,Bakery,3.9725,26,100.56,1,Thursday
2025-07-17,S0001,,Baking,3.8653846153846154,45,172.14,1,Thursday
2025-07-17,S0001,,Beverages,3.349090909090909,63,217.33,1,Thursday
2025-07-17,S0001,,Breakfast & Cereal,4.4829729729729735,43,192.85999999999999,1,Thursday
2025-07-17,S0001,,Candy,2.6687499999999997,28,72.9,1,Thursday
2025-07-17,S0001,,Condiments/Sauces/Spices,3.681515151515151,43,158.23,1,Thursday
2025-07-17,S0001,,Dairy & Eggs,3.446320754716981,124,433.48,1,Thursday
2025-07-17,S0001,,Deli,6.123783783783784,43,254.0,1,Thursday
2025-07-17,S0001,,Frozen Foods,6.7125,28,188.35999999999999,1,Thursday
2025-07-17,S0001,,Grains and Pasta,2.9911111111111115,9,26.88,1,Thursday
2025-07-17,S0001,,Meat and Seafood,8.369642857142857,34,271.75,1,Thursday
2025-07-17,S0001,,Pet Food,7.52375,37,281.51,1,Thursday
2025-07-17,S0001,,Prepared Meals,8.006170212765959,57,461.07,1,Thursday
2025-07-17,S0001,,Snacks/Cookies/Chips,3.061932773109244,169,512.8,1,Thursday
2025-07-17,S0002,,Alcohol,11.702173913043477,30,353.24,1,Thursday
2025-07-17,S0002,,Bakery,3.985,5,18.89,1,Thursday
2025-07-17,S0002,,Baking,3.539090909090909,11,39.01,1,Thursday
2025-07-17,S0002,,Beverages,3.453333333333333,14,48.75,1,Thursday
2025-07-17,S0002,,Breakfast & Cereal,4.5672727272727265,16,73.62,1,Thursday
2025-07-17,S0002,,Candy,2.78,18,48.349999999999994,1,Thursday
2025-07-17,S0002,,Condiments/Sauces/Spices,3.526,6,21.34,1,Thursday
2025-07-17,S0002,,Dairy & Eggs,3.2125925925925922,35,114.78999999999999,1,Thursday
2025-07-17,S0002,,Deli,6.62,16,108.08,1,Thursday
2025-07-17,S0002,,Frozen Foods,6.736,5,33.76,1,Thursday
2025-07-17,S0002,,Grains and Pasta,2.4183333333333334,9,19.39,1,Thursday
2025-07-17,S0002,,Meat and Seafood,8.841764705882353,23,199.6,1,Thursday
2025-07-17,S0002,,Pet Food,6.537999999999999,5,32.68,1,Thursday
2025-07-17,S0002,,Prepared Meals,8.435555555555556,12,99.84,1,Thursday
2025-07-17,S0002,,Snacks/Cookies/Chips,3.1513793103448275,52,164.77,1,Thursday
2025-07-17,S0003,,Alcohol,11.919148936170213,61,732.64,1,Thursday
2025-07-17,S0003,,Bakery,3.4466666666666668,3,10.35,1,Thursday
2025-07-17,S0003,,Baking,3.7735294117647062,23,86.11,1,Thursday
2025-07-17,S0003,,Beverages,3.5964705882352943,25,91.67,1,Thursday
2025-07-17,S0003,,Breakfast & Cereal,4.38,30,133.4,1,Thursday
2025-07-17,S0003,,Candy,2.5035,22,54.03,1,Thursday
2025-07-17,S0003,,Condiments/Sauces/Spices,3.5211111111111113,22,76.66,1,Thursday
2025-07-17,S0003,,Dairy & Eggs,3.338936170212766,55,184.44,1,Thursday
2025-07-17,S0003,,Deli,6.043333333333333,24,142.51,1,Thursday
2025-07-17,S0003,,Frozen Foods,6.978666666666667,17,119.36,1,Thursday
2025-07-17,S0003,,Grains and Pasta,2.442,6,14.129999999999999,1,Thursday
2025-07-17,S0003,,Meat and Seafood,9.48,29,272.24,1,Thursday
2025-07-17,S0003,,Pet Food,8.2,31,245.34,1,Thursday
2025-07-17,S0003,,Prepared Meals,8.65,25,217.25,1,Thursday
2025-07-17,S0003,,Snacks/Cookies/Chips,3.060545454545455,77,238.82999999999998,1,Thursday
2025-07-17,S0004,,Alcohol,12.13,93,1134.17,1,Thursday
2025-07-17,S0004,,Bakery,3.8049999999999997,14,53.05,1,Thursday
2025-07-17,S0004,,Baking,3.8334375,44,175.11,1,Thursday
2025-07-17,S0004,,Beverages,3.144838709677419,48,156.37,1,Thursday
2025-07-17,S0004,,Breakfast & Cereal,4.4925,25,112.15,1,Thursday
2025-07-17,S0004,,Candy,2.4181818181818184,25,60.13,1,Thursday
2025-07-17,S0004,,Condiments/Sauces/Spices,3.6482352941176472,18,65.33,1,Thursday
2025-07-17,S0004,,Dairy & Eggs,3.2816666666666667,70,227.19,1,Thursday
2025-07-17,S0004,,Deli,6.052380952380952,27,158.38,1,Thursday
2025-07-17,S0004,,Frozen Foods,7.344666666666667,20,147.9,1,Thursday
2025-07-17,S0004,,Grains and Pasta,2.4316666666666666,7,16.5,1,Thursday
2025-07-17,S0004,,Meat and Seafood,7.9235,24,179.85,1,Thursday
2025-07-17,S0004,,Pet Food,8.290740740740741,37,307.08,1,Thursday
2025-07-17,S0004,,Prepared Meals,9.135,35,326.74,1,Thursday
2025-07-17,S0004,,Snacks/Cookies/Chips,3.1411267605633806,118,372.67,1,Thursday
2025-07-17,S0005,,Alcohol,12.476451612903226,39,490.1,1,Thursday
2025-07-17,S0005,,Bakery,3.7960000000000003,5,19.03,1,Thursday
2025-07-17,S0005,,Baking,3.3318181818181816,12,38.56,1,Thursday
2025-07-17,S0005,,Beverages,3.4315384615384614,18,64.52,1,Thursday
2025-07-17,S0005,,Breakfast & Cereal,4.797142857142857,14,67.14,1,Thursday
2025-07-17,S0005,,Candy,2.6569230769230767,16,41.02,1,Thursday
2025-07-17,S0005,,Condiments/Sauces/Spices,3.728,14,53.339999999999996,1,Thursday
2025-07-17,S0005,,Dairy & Eggs,3.308181818181818,50,166.03,1,Thursday
2025-07-17,S0005,,Deli,6.545384615384616,13,85.06,1,Thursday
2025-07-17,S0005,,Frozen Foods,6.784166666666667,13,86.51,1,Thursday
2025-07-17,S0005,,Grains and Pasta,2.4074999999999998,8,19.21,1,Thursday
2025-07-17,S0005,,Meat and Seafood,8.804375,17,147.96,1,Thursday
2025-07-17,S0005,,Pet Food,6.775454545454545,17,118.44,1,Thursday
2025-07-17,S0005,,Prepared Meals,7.717142857142856,14,107.82,1,Thursday
2025-07-17,S0005,,Snacks/Cookies/Chips,3.241842105263158,53,172.12,1,Thursday
2025-07-18,S0001,,Alcohol,12.373267326732673,113,1393.02,1,Friday
2025-07-18,S0001,,Bakery,3.7184210526315793,29,113.52000000000001,1,Friday
2025-07-18,S0001,,Baking,3.7215000000000003,48,179.64,1,Friday
2025-07-18,S0001,,Beverages,3.4221951219512197,60,202.75,1,Friday
2025-07-18,S0001,,Breakfast & Cereal,4.189736842105264,46,197.97,1,Friday
2025-07-18,S0001,,Candy,2.677906976744186,59,161.2,1,Friday
2025-07-18,S0001,,Condiments/Sauces/Spices,3.3181481481481483,32,104.33999999999999,1,Friday
2025-07-18,S0001,,Dairy & Eggs,3.3692622950819673,153,509.94,1,Friday
2025-07-18,S0001,,Deli,6.111111111111111,34,208.26,1,Friday
2025-07-18,S0001,,Frozen Foods,6.97741935483871,43,305.87,1,Friday
2025-07-18,S0001,,Grains and Pasta,2.9183333333333334,14,40.27,1,Friday
2025-07-18,S0001,,Meat and Seafood,9.505526315789472,45,412.53,1,Friday
2025-07-18,S0001,,Pet Food,6.697575757575758,50,325.53000000000003,1,Friday
2025-07-18,S0001,,Prepared Meals,8.310666666666666,38,320.49,1,Friday
2025-07-18,S0001,,Snacks/Cookies/Chips,3.2308823529411765,143,460.31,1,Friday
2025-07-18,S0002,,Alcohol,11.920370370370371,31,375.26,1,Friday
2025-07-18,S0002,,Bakery,3.3033333333333332,7,22.55,1,Friday
2025-07-18,S0002,,Baking,3.528461538461538,14,49.07,1,Friday
2025-07-18,S0002,,Beverages,3.0763636363636366,17,51.41,1,Friday
2025-07-18,S0002,,Breakfast & Cereal,4.359230769230769,19,79.28999999999999,1,Friday
2025-07-18,S0002,,Candy,2.700714285714286,16,43.230000000000004,1,Friday
2025-07-18,S0002,,Condiments/Sauces/Spices,3.3607692307692307,19,65.32000000000001,1,Friday
2025-07-18,S0002,,Dairy & Eggs,3.308648648648649,46,154.57,1,Friday
2025-07-18,S0002,,Deli,4.986923076923077,17,85.11,1,Friday
2025-07-18,S0002,,Frozen Foods,7.00375,10,72.25999999999999,1,Friday
2025-07-18,S0002,,Grains and Pasta,2.625,4,11.1,1,Friday
2025-07-18,S0002,,Meat and Seafood,8.12923076923077,18,149.24,1,Friday
2025-07-18,S0002,,Pet Food,6.27875,14,89.39,1,Friday
2025-07-18,S0002,,Prepared Meals,7.515714285714286,8,57.25,1,Friday
2025-07-18,S0002,,Snacks/Cookies/Chips,3.1626666666666665,42,133.42,1,Friday
2025-07-18,S0003,,Alcohol,12.10725806451613,84,1023.19,1,Friday
2025-07-18,S0003,,Bakery,3.955,4,15.85,1,Friday
2025-07-18,S0003,,Baking,3.7482608695652173,26,98.88,1,Friday
2025-07-18,S0003,,Beverages,3.347,30,98.53999999999999,1,Friday
2025-07-18,S0003,,Breakfast & Cereal,4.868888888888889,23,111.12,1,Friday
2025-07-18,S0003,,Candy,2.3015,22,50.52,1,Friday
2025-07-18,S0003,,Condiments/Sauces/Spices,3.4499999999999997,13,44.62,1,Friday
2025-07-18,S0003,,Dairy & Eggs,3.4499999999999997,53,177.11,1,Friday
2025-07-18,S0003,,Deli,6.084545454545455,24,143.62,1,Friday
2025-07-18,S0003,,Frozen Foods,6.5649999999999995,30,196.49,1,Friday
2025-07-18,S0003,,Grains and Pasta,2.661818181818182,17,43.85,1,Friday
2025-07-18,S0003,,Meat and Seafood,9.040357142857143,31,283.11,1,Friday
2025-07-18,S0003,,Pet Food,7.0625,13,99.26,1,Friday
2025-07-18,S0003,,Prepared Meals,8.72962962962963,31,268.9,1,Friday
2025-07-18,S0003,,Snacks/Cookies/Chips,3.0764285714285715,93,291.48,1,Friday
2025-07-18,S0004,,Alcohol,12.775909090909092,77,1013.65,1,Friday
2025-07-18,S0004,,Bakery,4.548333333333333,8,37.46,1,Friday
2025-07-18,S0004,,Baking,3.788888888888889,20,77.3,1,Friday
2025-07-18,S0004,,Beverages,3.3571875,38,122.42999999999999,1,Friday
2025-07-18,S0004,,Breakfast & Cereal,4.396071428571429,31,135.38,1,Friday
2025-07-18,S0004,,Candy,2.4277272727272727,25,59.14,1,Friday
2025-07-18,S0004,,Condiments/Sauces/Spices,3.522857142857143,32,110.46000000000001,1,Friday
2025-07-18,S0004,,Dairy & Eggs,3.577714285714286,87,315.91,1,Friday
2025-07-18,S0004,,Deli,6.482916666666667,28,181.8,1,Friday
2025-07-18,S0004,,Frozen Foods,7.143888888888889,20,142.27,1,Friday
2025-07-18,S0004,,Grains and Pasta,2.6233333333333335,15,40.43,1,Friday
2025-07-18,S0004,,Meat and Seafood,9.923,23,226.86,1,Friday
2025-07-18,S0004,,Pet Food,7.987058823529412,30,262.33,1,Friday
2025-07-18,S0004,,Prepared Meals,8.244444444444445,46,387.6,1,Friday
2025-07-18,S0004,,Snacks/Cookies/Chips,3.0602597402597405,114,342.58,1,Friday
2025-07-18,S0005,,Alcohol,12.010487804878048,54,640.57,1,Friday
2025-07-18,S0005,,Bakery,4.654999999999999,10,47.06,1,Friday
2025-07-18,S0005,,Baking,3.7463636363636366,13,49.92,1,Friday
2025-07-18,S0005,,Beverages,3.5725,25,90.54,1,Friday
2025-07-18,S0005,,Breakfast & Cereal,4.860833333333333,12,58.28,1,Friday
2025-07-18,S0005,,Candy,2.2566666666666664,26,58.17,1,Friday
2025-07-18,S0005,,Condiments/Sauces/Spices,3.476153846153846,19,70.11,1,Friday
2025-07-18,S0005,,Dairy & Eggs,3.3008163265306125,59,195.27,1,Friday
2025-07-18,S0005,,Deli,5.943888888888889,19,113.00999999999999,1,Friday
2025-07-18,S0005,,Frozen Foods,6.944615384615385,17,120.91,1,Friday
2025-07-18,S0005,,Grains and Pasta,2.582222222222222,12,30.549999999999997,1,Friday
2025-07-18,S0005,,Meat and Seafood,9.415000000000001,18,180.15,1,Friday
2025-07-18,S0005,,Pet Food,8.34125,22,187.81,1,Friday
2025-07-18,S0005,,Prepared Meals,9.100555555555555,21,196.1,1,Friday
2025-07-18,S0005,,Snacks/Cookies/Chips,3.3051063829787233,67,223.17,1,Friday
2025-07-19,S0001,,Alcohol,12.401428571428571,142,1739.74,1,Saturday
2025-07-19,S0001,,Bakery,3.9645833333333336,36,145.21,1,Saturday
2025-07-19,S0001,,Baking,3.9744262295081967,66,259.32,1,Saturday
2025-07-19,S0001,,Beverages,3.2782608695652176,66,223.8,1,Saturday
2025-07-19,S0001,,Breakfast & Cereal,4.2746875,38,159.29999999999998,1,Saturday
2025-07-19,S0001,,Candy,2.432,65,157.82,1,Saturday
2025-07-19,S0001,,Condiments/Sauces/Spices,3.539487179487179,49,179.57,1,Saturday
2025-07-19,S0001,,Dairy & Eggs,3.505252525252525,121,440.21,1,Saturday
2025-07-19,S0001,,Deli,5.882702702702702,48,277.29,1,Saturday
2025-07-19,S0001,,Frozen Foods,7.468421052631579,48,360.65,1,Saturday
2025-07-19,S0001,,Grains and Pasta,2.6989655172413793,37,96.86,1,Saturday
2025-07-19,S0001,,Meat and Seafood,9.191333333333334,37,355.22,1,Saturday
2025-07-19,S0001,,Pet Food,6.9326923076923075,74,516.67,1,Saturday
2025-07-19,S0001,,Prepared Meals,7.787457627118644,72,567.43,1,Saturday
2025-07-19,S0001,,Snacks/Cookies/Chips,3.088217821782178,140,426.41,1,Saturday
2025-07-19,S0002,,Alcohol,12.144054054054054,42,508.05,1,Saturday
2025-07-19,S0002,,Bakery,4.965999999999999,5,24.73,1,Saturday
2025-07-19,S0002,,Baking,4.357272727272727,13,57.11,1,Saturday
2025-07-19,S0002,,Beverages,3.206153846153846,19,59.629999999999995,1,Saturday
2025-07-19,S0002,,Breakfast & Cereal,4.430714285714286,19,87.41,1,Saturday
2025-07-19,S0002,,Candy,2.3440000000000003,11,25.01,1,Saturday
2025-07-19,S0002,,Condiments/Sauces/Spices,3.3041666666666667,17,56.93,1,Saturday
2025-07-19,S0002,,Dairy & Eggs,3.42,43,141.64,1,Saturday
2025-07-19,S0002,,Deli,6.01,15,90.05,1,Saturday
2025-07-19,S0002,,Frozen Foods,7.256153846153846,14,101.75,1,Saturday
2025-07-19,S0002,,Grains and Pasta,2.817142857142857,9,23.73,1,Saturday
2025-07-19,S0002,,Meat and Seafood,8.837777777777779,11,100.11,1,Saturday
2025-07-19,S0002,,Pet Food,7.067777777777778,18,127.69,1,Saturday
2025-07-19,S0002,,Prepared Meals,9.398181818181818,14,130.29,1,Saturday
2025-07-19,S0002,,Snacks/Cookies/Chips,3.065227272727273,57,174.31,1,Saturday
2025-07-19,S0003,,Alcohol,12.872142857142858,70,884.6,1,Saturday
2025-07-19,S0003,,Bakery,3.928,5,19.61,1,Saturday
2025-07-19,S0003,,Baking,3.50551724137931,37,128.02,1,Saturday
2025-07-19,S0003,,Beverages,3.41,30,105.28,1,Saturday
2025-07-19,S0003,,Breakfast & Cereal,4.545333333333333,37,169.64,1,Saturday
2025-07-19,S0003,,Candy,2.442608695652174,29,70.14,1,Saturday
2025-07-19,S0003,,Condiments/Sauces/Spices,3.40875,16,54.51,1,Saturday
2025-07-19,S0003,,Dairy & Eggs,3.425072463768116,88,300.90999999999997,1,Saturday
2025-07-19,S0003,,Deli,6.0848,28,173.41,1,Saturday
2025-07-19,S0003,,Frozen Foods,6.741428571428571,19,121.69999999999999,1,Saturday
2025-07-19,S0003,,Grains and Pasta,2.3533333333333335,10,24.45,1,Saturday
2025-07-19,S0003,,Meat and Seafood,9.115,26,236.0,1,Saturday
2025-07-19,S0003,,Pet Food,7.046842105263159,29,197.37,1,Saturday
2025-07-19,S0003,,Prepared Meals,8.0325,36,284.46999999999997,1,Saturday
2025-07-19,S0003,,Snacks/Cookies/Chips,3.0833333333333335,104,314.64,1,Saturday
2025-07-19,S0004,,Alcohol,12.0616,61,728.84,1,Saturday
2025-07-19,S0004,,Bakery,4.17,17,68.03,1,Saturday
2025-07-19,S0004,,Baking,3.4591666666666665,31,104.09,1,Saturday
2025-07-19,S0004,,Beverages,3.243448275862069,47,148.76,1,Saturday
2025-07-19,S0004,,Breakfast & Cereal,4.38,36,155.13,1,Saturday
2025-07-19,S0004,,Candy,2.6133333333333333,32,83.74,1,Saturday
2025-07-19,S0004,,Condiments/Sauces/Spices,3.522692307692308,34,124.69,1,Saturday
2025-07-19,S0004,,Dairy & Eggs,3.5252499999999998,102,366.38,1,Saturday
2025-07-19,S0004,,Deli,5.905,30,181.19,1,Saturday
2025-07-19,S0004,,Frozen Foods,6.972799999999999,32,229.31,1,Saturday
2025-07-19,S0004,,Grains and Pasta,2.4388888888888887,24,59.34,1,Saturday
2025-07-19,S0004,,Meat and Seafood,9.605263157894736,29,287.82,1,Saturday
2025-07-19,S0004,,Pet Food,7.1207142857142856,55,397.93,1,Saturday
2025-07-19,S0004,,Prepared Meals,7.9147058823529415,40,309.81,1,Saturday
2025-07-19,S0004,,Snacks/Cookies/Chips,2.982666666666667,136,406.2,1,Saturday
2025-07-19,S0005,,Alcohol,12.607857142857142,72,913.12,1,Saturday
2025-07-19,S0005,,Bakery,3.765,8,30.13,1,Saturday
2025-07-19,S0005,,Baking,3.87,24,90.01,1,Saturday
2025-07-19,S0005,,Beverages,3.2704545454545455,35,113.64,1,Saturday
2025-07-19,S0005,,Breakfast & Cereal,4.774444444444445,21,98.11,1,Saturday
2025-07-19,S0005,,Candy,2.487619047619048,25,65.24,1,Saturday
2025-07-19,S0005,,Condiments/Sauces/Spices,3.5166666666666666,20,68.43,1,Saturday
2025-07-19,S0005,,Dairy & Eggs,3.4148979591836732,67,233.06,1,Saturday
2025-07-19,S0005,,Deli,5.590000000000001,18,96.82,1,Saturday
2025-07-19,S0005,,Frozen Foods,7.015454545454546,27,200.05,1,Saturday
2025-07-19,S0005,,Grains and Pasta,2.763333333333333,3,8.31,1,Saturday
2025-07-19,S0005,,Meat and Seafood,9.794545454545455,23,224.72,1,Saturday
2025-07-19,S0005,,Pet Food,7.038888888888889,11,77.99,1,Saturday
2025-07-19,S0005,,Prepared Meals,8.042,22,174.81,1,Saturday
2025-07-19,S0005,,Snacks/Cookies/Chips,3.119591836734694,79,249.49,1,Saturday
2025-07-20,S0001,,Alcohol,12.684393939393939,173,2186.51,1,Sunday
2025-07-20,S0001,,Bakery,5.176,5,25.830000000000002,1,Sunday
2025-07-20,S0001,,Baking,3.5705263157894738,41,146.72,1,Sunday
2025-07-20,S0001,,Beverages,3.5288461538461537,88,311.52,1,Sunday
2025-07-20,S0001,,Breakfast & Cereal,4.8138,64,304.47,1,Sunday
2025-07-20,S0001,,Candy,2.5024444444444445,57,146.41,1,Sunday
2025-07-20,S0001,,Condiments/Sauces/Spices,3.644883720930233,47,170.17,1,Sunday
2025-07-20,S0001,,Dairy & Eggs,3.6474774774774774,151,570.23,1,Sunday
2025-07-20,S0001,,Deli,5.843409090909091,55,326.27,1,Sunday
2025-07-20,S0001,,Frozen Foods,7.5200000000000005,35,261.78,1,Sunday
