product_id,store_id,on_hand_units,reorder_point,base_price_override_cents,active
P00736,S0002,98,20,930.0,True
P01640,S0002,51,11,,True
P01499,S0002,65,22,458.0,True
P00749,S0002,29,20,,True
P00474,S0002,97,20,,True
P01815,S0002,44,22,1634.0,True
P00591,S0002,82,21,,True
P00327,S0002,98,25,,True
P01167,S0002,71,21,585.0,True
P01857,S0002,77,18,1019.0,True
P01891,S0002,88,19,679.0,True
P01082,S0002,100,19,737.0,True
P01461,S0002,72,13,,True
P01966,S0002,83,26,,True
P01042,S0002,95,12,,True
P00953,S0002,41,28,,True
P01471,S0002,48,17,,True
P01365,S0002,34,11,,True
P00878,S0002,19,18,,True
P01631,S0002,90,25,549.0,True
P01642,S0002,20,19,,True
P00282,S0002,64,29,372.0,True
P01791,S0002,32,25,,True
P00858,S0002,96,12,,True
P00417,S0002,76,17,,True
P01832,S0002,31,28,,True
P00523,S0002,47,11,1722.0,True
P01664,S0002,13,11,776.0,True
P01097,S0002,41,25,,True
P00311,S0002,55,16,,True
P00657,S0002,43,29,,True
P00324,S0002,51,29,,True
P00350,S0002,24,19,,True
P00566,S0002,29,27,465.0,True
P00612,S0002,76,19,,True
P01002,S0002,87,23,,True
P00776,S0002,70,21,,True
P01914,S0002,19,20,,True
P00757,S0002,76,18,,True
P01012,S0002,43,10,,True
P01863,S0002,91,11,232.0,True
P00054,S0002,12,12,,True
P00459,S0002,18,11,,True
P00264,S0002,74,27,,True
P01200,S0002,16,26,,True
P01565,S0002,80,23,,True
P01065,S0002,43,17,,True
P00437,S0002,83,18,,True
P00151,S0002,94,16,865.0,True
P01936,S0002,71,23,558.0,True
P00728,S0002,42,23,,True
P00611,S0002,99,28,,True
P01247,S0002,25,12,582.0,True
P00519,S0002,78,22,,True
P01276,S0002,58,30,486.0,True
P00967,S0002,75,13,602.0,True
P00974,S0002,16,10,,True
P01964,S0002,26,16,,True
P01539,S0002,26,19,,True
P00177,S0002,89,29,,True
P00564,S0002,47,23,,True
P00306,S0002,35,26,291.0,True
P00705,S0002,33,17,,True
P01530,S0002,80,21,1518.0,True
P01899,S0002,19,22,,True
P01657,S0002,97,13,500.0,True
P00746,S0002,65,30,,True
P00873,S0002,84,19,,True
P01504,S0002,16,24,546.0,True
P00999,S0002,94,30,,True
P00502,S0002,55,21,,True
P00784,S0002,100,10,,True
P00019,S0002,18,12,544.0,True
P00495,S0002,95,22,,True
P01628,S0002,81,17,396.0,True
P00995,S0002,32,28,1190.0,True
P00274,S0002,40,16,249.0,True
P01451,S0002,37,11,,True
P01883,S0002,33,16,1619.0,True
P01333,S0002,81,30,,True
P01779,S0002,51,29,,True
P00920,S0002,13,16,,True
P00864,S0002,50,21,,True
P01420,S0002,73,29,,True
P01291,S0002,18,20,,True
P01921,S0002,76,13,,True
P01236,S0002,58,20,1141.0,True
P01465,S0002,67,28,771.0,True
P00699,S0002,11,23,512.0,True
P00895,S0002,30,27,,True
P00977,S0002,24,10,1592.0,True
P01182,S0002,31,25,,True
P01696,S0002,83,11,387.0,True
P00211,S0002,73,10,,True
P01306,S0002,94,23,464.0,True
P00175,S0002,46,19,1510.0,True
P01157,S0002,43,23,,True
P01284,S0002,31,23,,True
P01369,S0002,38,16,953.0,True
P00882,S0002,21,15,556.0,True
P01328,S0002,98,27,,True
P01943,S0002,62,24,360.0,True
P01837,S0002,81,23,,True
P00083,S0002,53,16,,True
P01362,S0002,33,21,,True
P00383,S0002,95,10,422.0,True
P00450,S0002,26,16,1119.0,True
P00141,S0002,88,16,383.0,True
P01526,S0002,93,24,446.0,True
P01627,S0002,52,14,,True
P00445,S0002,57,27,,True
P01245,S0002,41,18,892.0,True
P00364,S0002,93,14,357.0,True
P00207,S0002,64,18,,True
P00123,S0002,40,21,163.0,True
P01118,S0002,17,22,,True
P00530,S0002,81,14,,True
P00444,S0002,86,24,,True
P01701,S0002,21,12,,True
P01808,S0002,59,23,439.0,True
P00455,S0002,95,26,,True
P00232,S0002,80,14,,True
P00464,S0002,88,23,740.0,True
P00010,S0002,76,12,,True
P00605,S0002,32,28,,True
P01566,S0002,23,19,569.0,True
P01672,S0002,27,21,,True
P01861,S0002,48,29,,True
P01937,S0002,86,28,,True
P01968,S0002,43,23,,True
P01654,S0002,93,15,,True
P01755,S0002,32,10,656.0,True
P01679,S0002,22,22,,True
P00353,S0002,90,12,,True
P00298,S0002,74,18,,True
P01053,S0002,14,10,,True
P01186,S0002,79,27,,True
P00839,S0002,22,12,,True
P01000,S0002,25,16,1576.0,True
P00779,S0002,86,10,,True
P01766,S0002,88,24,,True
P00664,S0002,39,22,,True
P01500,S0002,61,18,,True
P00641,S0002,79,10,355.0,True
P01296,S0002,72,25,677.0,True
P01389,S0002,13,16,,True
P00278,S0002,98,12,,True
P00333,S0002,53,24,,True
P00248,S0002,61,23,353.0,True
P00201,S0002,94,19,957.0,True
P01109,S0002,75,28,,True
P00620,S0002,54,25,223.0,True
P00477,S0002,35,18,,True
P00831,S0002,15,29,,True
P01711,S0002,80,18,,True
P00132,S0002,28,20,,True
P01583,S0002,26,29,,True
P00721,S0002,100,12,,True
P00037,S0002,88,16,676.0,True
P01120,S0002,55,26,,True
P01325,S0002,66,19,,True
P01676,S0002,48,13,,True
P01355,S0002,26,21,,True
P00800,S0002,12,27,481.0,True
P01567,S0002,42,25,,True
P00561,S0002,23,25,1039.0,True
P01666,S0002,36,10,,True
P00578,S0002,61,22,,True
P01490,S0002,48,30,,True
P01419,S0002,27,18,,True
P01731,S0002,38,22,,True
P01576,S0002,79,16,388.0,True
P00540,S0002,40,22,,True
P01273,S0002,97,27,439.0,True
P01059,S0002,43,22,,True
P01310,S0002,39,23,578.0,True
P01540,S0002,79,20,963.0,True
P00629,S0002,88,14,365.0,True
P00599,S0002,21,22,,True
P01707,S0002,44,11,,True
P00162,S0002,66,25,,True
P00727,S0002,76,28,,True
P01487,S0002,22,23,,True
P01880,S0002,50,10,317.0,True
P01518,S0002,83,21,,True
P01004,S0002,13,10,858.0,True
P01314,S0002,33,28,,True
P00903,S0002,11,13,,True
P00868,S0002,87,19,,True
P01203,S0002,31,30,1190.0,True
P01248,S0002,12,26,,True
P00695,S0002,31,22,348.0,True
P00738,S0002,82,15,,True
P01037,S0002,99,20,,True
P01979,S0002,98,21,,True
P00275,S0002,33,11,,True
P00124,S0002,18,24,,True
P00919,S0002,40,20,,True
P00962,S0002,12,10,,True
P00569,S0002,47,22,508.0,True
P00904,S0002,13,23,,True
P01737,S0002,10,20,791.0,True
P00815,S0002,20,13,,True
P01512,S0002,88,18,,True
P00043,S0002,52,13,,True
P01944,S0002,76,27,,True
P01349,S0002,49,27,354.0,True
P01612,S0002,16,11,,True
P01562,S0002,64,26,,True
P00499,S0002,43,24,,True
P01519,S0002,21,16,,True
P01507,S0002,15,10,,True
P00075,S0002,45,21,,True
P00277,S0002,97,22,,True
P00715,S0002,23,19,804.0,True
P01605,S0002,11,15,,True
P00276,S0002,16,24,,True
P01986,S0002,27,10,,True
P01398,S0002,16,24,,True
P01007,S0002,47,29,,True
P00286,S0002,74,12,556.0,True
P00760,S0002,67,10,,True
P00581,S0002,71,20,,True
P01457,S0002,29,20,,True
P00587,S0002,48,23,,True
P00129,S0002,55,11,,True
P01510,S0002,23,15,,True
P00077,S0002,65,24,,True
P00033,S0002,38,11,674.0,True
P00719,S0002,24,16,,True
P01440,S0002,58,19,,True
P01620,S0002,98,22,930.0,True
P01434,S0002,59,23,,True
P00574,S0002,47,22,,True
P00636,S0002,98,23,,True
P00152,S0002,15,16,,True
P00966,S0002,49,11,,True
P01684,S0002,50,10,,True
P00020,S0002,21,11,,True
P01552,S0002,20,30,856.0,True
P00496,S0002,58,13,612.0,True
P00937,S0002,35,14,,True
P00862,S0002,99,13,,True
P01192,S0002,24,28,,True
P00442,S0002,81,12,,True
P00913,S0002,84,19,407.0,True
P00176,S0002,34,21,,True
P01088,S0002,79,18,,True
P01952,S0002,49,27,1492.0,True
P01320,S0002,20,23,520.0,True
P00954,S0002,59,23,,True
P00389,S0002,93,28,,True
P00807,S0002,41,25,,True
P00714,S0002,38,23,,True
P01221,S0002,79,13,,True
P00516,S0002,24,18,,True
P00073,S0002,68,20,609.0,True
P00108,S0002,28,15,,True
P01154,S0002,61,20,,True
P00469,S0002,64,20,,True
P01611,S0002,84,29,,True
P01874,S0002,56,27,,True
P01619,S0002,20,17,357.0,True
P00022,S0002,60,15,,True
P01261,S0002,25,25,,True
P01168,S0002,18,20,,True
P00008,S0002,20,28,456.0,True
P01938,S0002,44,28,,True
P00348,S0002,39,27,1734.0,True
P01391,S0002,64,20,,True
P00834,S0002,87,26,1644.0,True
P01334,S0002,26,25,,True
P01218,S0002,80,16,354.0,True
P01054,S0002,37,27,,True
P01556,S0002,43,30,,True
P00448,S0002,65,26,,True
P00575,S0002,62,15,,True
P01019,S0002,65,17,410.0,True
P01671,S0002,90,15,281.0,True
P01871,S0002,20,18,,True
P00551,S0002,22,15,355.0,True
P01187,S0002,62,12,,True
P01786,S0002,57,25,940.0,True
P00655,S0002,27,20,,True
P01951,S0002,43,27,484.0,True
P00040,S0002,60,30,,True
P00881,S0002,28,18,,True
P00173,S0002,16,28,205.0,True
P01663,S0002,89,11,,True
P00512,S0002,74,23,173.0,True
P00985,S0002,91,24,,True
P00906,S0002,90,19,857.0,True
P00391,S0002,86,20,179.0,True
P00593,S0002,89,29,,True
P00911,S0002,77,23,474.0,True
P01616,S0002,42,27,560.0,True
P00787,S0002,70,16,411.0,True
P00885,S0002,72,21,,True
P00896,S0002,90,11,,True
P00166,S0002,57,17,,True
P00676,S0002,95,26,,True
P01909,S0002,25,26,,True
P01983,S0002,54,12,,True
P00679,S0002,35,16,,True
P00520,S0002,56,18,159.0,True
P01113,S0002,16,16,,True
P00291,S0002,10,21,,True
P01229,S0002,46,13,,True
P01675,S0002,21,20,,True
P00244,S0002,74,13,,True
P00940,S0002,17,24,,True
P00544,S0002,75,18,,True
P01867,S0002,66,14,853.0,True
P00463,S0002,65,17,,True
P01894,S0002,75,28,,True
P00018,S0002,33,13,1276.0,True
P01466,S0002,74,29,,True
P00473,S0002,77,30,1025.0,True
P01942,S0002,98,28,,True
P00330,S0002,53,28,,True
P01138,S0002,86,23,,True
P00783,S0002,72,15,,True
P00340,S0002,100,21,242.0,True
P00513,S0002,41,10,1114.0,True
P00062,S0002,55,20,,True
P00408,S0002,50,14,,True
P01835,S0002,60,30,1729.0,True
P01137,S0002,76,27,,True
P00035,S0002,66,28,252.0,True
P00361,S0002,68,17,434.0,True
P00149,S0002,80,10,,True
P00314,S0002,43,13,,True
P00092,S0002,76,22,,True
P01307,S0002,16,24,,True
P00743,S0002,10,16,510.0,True
P01814,S0002,32,21,935.0,True
P01249,S0002,22,14,516.0,True
P01287,S0002,89,29,,True
P00241,S0002,74,17,,True
P00053,S0002,38,13,1451.0,True
P00963,S0002,76,23,,True
P01497,S0002,88,24,556.0,True
P01281,S0002,10,21,,True
P00188,S0002,24,25,,True
P00321,S0002,86,22,,True
P00475,S0002,34,16,,True
P01241,S0002,31,28,,True
P01135,S0002,67,17,684.0,True
P01131,S0002,86,13,,True
P00393,S0002,50,26,1131.0,True
P01571,S0002,83,27,,True
P01533,S0002,32,20,,True
P01317,S0002,50,29,,True
P01804,S0002,60,15,537.0,True
P00850,S0002,39,22,,True
P00265,S0002,45,18,,True
P00461,S0002,96,20,1204.0,True
P01260,S0002,51,16,1549.0,True
P01313,S0002,35,26,,True
P01900,S0002,29,12,1606.0,True
P00687,S0002,83,26,1524.0,True
P01714,S0002,100,21,,True
P00681,S0002,61,26,,True
P00960,S0002,72,24,384.0,True
P01759,S0002,19,30,,True
P01673,S0002,30,10,,True
P01424,S0002,33,30,,True
P00305,S0002,32,21,,True
P01204,S0002,90,10,,True
P00218,S0002,11,11,,True
P00426,S0002,27,27,,True
P01693,S0002,32,30,,True
P01180,S0002,27,27,,True
P01933,S0002,50,30,,True
P00917,S0002,46,22,473.0,True
P00526,S0002,71,17,,True
P00832,S0002,36,24,681.0,True
P00609,S0002,20,26,,True
P00247,S0002,41,19,933.0,True
P00079,S0002,23,24,,True
P00180,S0002,23,18,925.0,True
P00689,S0002,91,27,295.0,True
P01371,S0002,85,20,,True
P01318,S0002,51,14,387.0,True
P01375,S0002,41,22,,True
P01855,S0002,74,22,,True
P01215,S0002,27,14,,True
P01884,S0002,71,10,,True
P01991,S0002,38,29,,True
P00186,S0002,43,17,590.0,True
P01125,S0002,35,27,,True
P01877,S0002,71,23,,True
P00926,S0002,79,30,,True
P01048,S0002,18,16,,True
P01181,S0002,25,26,,True
P00576,S0002,16,24,,True
P01680,S0002,65,28,1635.0,True
P00028,S0002,54,13,381.0,True
P00533,S0002,54,23,,True
P01251,S0002,55,11,510.0,True
P00051,S0002,99,26,,True
P01354,S0002,54,12,,True
P00483,S0002,69,26,,True
P00146,S0002,87,24,336.0,True
P00363,S0002,98,10,920.0,True
P00137,S0002,30,22,,True
P01555,S0002,14,24,,True
P01423,S0002,84,12,1192.0,True
P00828,S0002,40,10,674.0,True
P00631,S0002,62,15,,True
P01887,S0002,65,13,,True
P01563,S0002,99,19,,True
P00769,S0002,79,30,1540.0,True
P01482,S0002,65,26,,True
P00518,S0002,84,30,,True
P00223,S0002,89,19,,True
P00164,S0002,66,29,,True
P01400,S0002,94,15,,True
P01706,S0002,81,11,,True
P00765,S0002,94,23,,True
P01795,S0002,44,26,1237.0,True
P01777,S0002,58,18,943.0,True
P00134,S0002,38,27,292.0,True
P00788,S0002,65,23,,True
P01736,S0002,54,11,,True
P01550,S0002,79,16,539.0,True
P00255,S0002,70,28,1705.0,True
P01613,S0002,28,22,,True
P00992,S0002,43,30,,True
P00411,S0002,16,16,470.0,True
P00698,S0002,43,30,,True
P00510,S0002,39,17,,True
P00667,S0002,85,17,387.0,True
P00838,S0002,93,25,230.0,True
P01665,S0002,67,28,,True
P00796,S0002,79,22,,True
P00778,S0002,24,22,332.0,True
P00842,S0002,36,12,,True
P01940,S0002,22,30,618.0,True
P00095,S0002,59,13,,True
P01254,S0002,21,26,,True
P00191,S0002,14,25,,True
P00806,S0002,97,15,,True
P00250,S0002,14,13,1422.0,True
P01444,S0002,50,14,664.0,True
P01213,S0002,52,24,,True
P00193,S0002,80,15,1316.0,True
P00372,S0002,18,30,,True
P01767,S0002,20,24,473.0,True
P00768,S0002,35,12,,True
P00924,S0002,82,27,1030.0,True
P01217,S0002,90,10,689.0,True
P00863,S0002,75,18,,True
P00210,S0002,62,14,375.0,True
P00579,S0002,74,11,339.0,True
P00709,S0002,21,25,,True
P01161,S0002,57,14,,True
P00382,S0002,98,10,,True
P01459,S0002,59,24,606.0,True
P01327,S0002,56,11,,True
P01038,S0002,37,21,,True
P01732,S0002,27,26,,True
P01575,S0002,87,17,,True
P01253,S0002,44,26,,True
P00015,S0002,81,11,1812.0,True
P00988,S0002,86,25,,True
P00413,S0002,28,18,636.0,True
P01703,S0002,87,27,,True
P01326,S0002,94,24,,True
P00402,S0002,93,26,174.0,True
P01523,S0002,31,26,,True
P00507,S0002,79,16,504.0,True
P01981,S0002,94,15,,True
P00304,S0002,12,14,,True
P01269,S0002,26,30,,True
P00914,S0002,78,22,,True
P00826,S0002,50,25,,True
P00549,S0002,46,19,,True
P00866,S0002,94,16,,True
P01252,S0002,79,25,,True
P00068,S0002,16,15,506.0,True
P01106,S0002,91,15,,True
P00303,S0002,52,24,336.0,True
P01511,S0002,61,18,,True
P01117,S0002,98,28,,True
P01469,S0002,51,28,,True
P01662,S0002,75,27,,True
P01220,S0002,74,24,1642.0,True
P00490,S0002,32,21,685.0,True
P01851,S0002,68,24,1204.0,True
P01340,S0002,39,21,,True
P00100,S0002,12,14,,True
P01757,S0002,66,30,,True
P00632,S0002,68,26,958.0,True
P00880,S0002,33,17,,True
P01079,S0002,64,21,990.0,True
P00844,S0002,67,10,,True
P01116,S0002,66,30,442.0,True
P00029,S0002,14,10,316.0,True
P00818,S0002,83,11,,True
P00476,S0002,97,19,,True
P01319,S0002,44,26,,True
P00056,S0002,22,29,,True
P01107,S0002,84,19,,True
P00485,S0002,90,14,470.0,True
P01973,S0002,41,21,718.0,True
P00773,S0002,18,22,317.0,True
P01718,S0002,46,18,993.0,True
P00396,S0002,64,27,,True
P00595,S0002,41,25,545.0,True
P01132,S0002,11,26,,True
P01870,S0002,10,18,583.0,True
P01754,S0002,81,17,,True
P00647,S0002,73,25,,True
P01904,S0002,84,23,,True
P01027,S0002,76,17,,True
P01047,S0002,89,30,665.0,True
P00044,S0002,86,26,,True
P00245,S0002,41,25,,True
P01238,S0002,92,25,588.0,True
P00538,S0002,81,30,1130.0,True
P00627,S0002,59,17,,True
P01258,S0002,66,13,801.0,True
P00261,S0002,40,24,1561.0,True
P01029,S0002,13,14,1717.0,True
P00404,S0002,98,10,,True
P01776,S0002,24,19,,True
P00107,S0002,94,14,1611.0,True
P01932,S0002,59,30,,True
P00899,S0002,30,25,,True
P00076,S0002,94,29,,True
P01594,S0002,46,12,364.0,True
P01481,S0002,76,22,,True
P00436,S0002,56,30,,True
P00656,S0002,19,11,,True
P00384,S0002,17,10,,True
P01807,S0002,90,25,,True
P01907,S0002,48,20,496.0,True
P01239,S0002,96,16,807.0,True
P01348,S0002,63,20,,True
P00545,S0002,39,20,546.0,True
P01143,S0002,19,10,587.0,True
P01730,S0002,43,27,1644.0,True
P01361,S0002,77,27,,True
P01208,S0002,58,17,,True
P01283,S0002,83,27,206.0,True
P01286,S0002,54,16,1377.0,True
P01403,S0002,59,14,,True
P00438,S0002,76,29,247.0,True
P00978,S0002,36,23,,True
P01600,S0002,47,17,453.0,True
P01415,S0002,75,25,395.0,True
P01185,S0002,54,14,,True
P01290,S0002,91,11,384.0,True
P01582,S0002,70,17,1505.0,True
P00449,S0002,19,29,370.0,True
P00326,S0002,38,22,,True
P00157,S0002,44,13,,True
P01234,S0002,49,13,,True
P01010,S0002,13,19,418.0,True
P01429,S0002,21,21,,True
P01959,S0002,54,24,1169.0,True
P00126,S0002,15,26,,True
P01739,S0002,46,15,,True
P00761,S0002,88,10,621.0,True
P01765,S0002,58,13,,True
P00399,S0002,19,11,490.0,True
P01123,S0002,91,22,,True
P00848,S0002,24,21,,True
P00392,S0002,82,26,1527.0,True
P00925,S0002,41,27,,True
P00763,S0002,73,15,415.0,True
P00202,S0002,16,12,,True
P01918,S0002,60,11,,True
P01768,S0002,31,26,1069.0,True
P00887,S0002,13,25,,True
P00268,S0002,80,26,,True
P00195,S0002,67,16,486.0,True
P01961,S0002,66,13,986.0,True
P01036,S0002,80,17,,True
P01551,S0002,13,27,1062.0,True
P01436,S0002,77,12,1696.0,True
P00085,S0002,25,26,,True
P00888,S0002,33,28,418.0,True
P00041,S0002,35,26,,True
P01028,S0002,97,15,,True
P00420,S0002,78,16,,True
P00023,S0002,84,13,1036.0,True
P01558,S0002,22,18,1432.0,True
P01688,S0002,19,26,,True
P00002,S0002,71,30,,True
P01593,S0002,21,28,,True
P01798,S0002,46,20,,True
P00972,S0002,40,26,249.0,True
P01773,S0002,13,15,,True
P00135,S0002,90,18,1098.0,True
P01923,S0002,17,13,,True
P00471,S0002,99,12,,True
P00615,S0002,22,20,400.0,True
P00883,S0002,48,17,,True
P00183,S0002,67,11,484.0,True
P00219,S0002,25,10,,True
P00233,S0002,92,10,,True
P00623,S0002,78,17,,True
P00675,S0002,45,22,1316.0,True
P00613,S0002,77,26,1797.0,True
P01742,S0002,28,20,,True
P01282,S0002,14,29,,True
P01262,S0002,50,19,,True
P01950,S0002,51,18,,True
P01778,S0002,18,26,174.0,True
P00580,S0002,98,29,,True
P01515,S0002,41,12,1775.0,True
P01495,S0002,24,23,,True
P00739,S0002,99,10,441.0,True
P00246,S0002,17,27,696.0,True
P01080,S0002,36,30,,True
P01697,S0002,28,15,,True
P01358,S0002,45,18,,True
P00103,S0002,37,26,,True
P01956,S0002,26,11,,True
P00061,S0002,75,18,,True
P01723,S0002,62,20,286.0,True
P00886,S0002,50,10,167.0,True
P01570,S0002,11,24,,True
P00532,S0002,27,19,,True
P01610,S0002,21,12,,True
P01075,S0002,95,28,,True
P01142,S0002,100,22,,True
P01315,S0002,46,23,467.0,True
P00178,S0002,47,21,,True
P01886,S0002,90,13,,True
P00336,S0002,33,12,422.0,True
P01534,S0002,30,30,,True
P00912,S0002,39,15,,True
P00039,S0002,85,15,672.0,True
P00115,S0002,94,27,,True
P01591,S0002,59,29,415.0,True
P01873,S0002,19,24,362.0,True
P01717,S0002,88,27,1566.0,True
P01785,S0002,12,11,,True
P01568,S0002,61,23,,True
P00038,S0002,15,25,,True
P01656,S0002,43,15,,True
P00716,S0002,69,13,,True
P00550,S0002,89,23,538.0,True
P01572,S0002,83,18,,True
P00577,S0002,80,14,,True
P01051,S0002,90,10,,True
P00558,S0002,33,30,,True
P00633,S0002,47,12,,True
P01425,S0002,91,22,,True
P01917,S0002,22,10,,True
P00654,S0002,77,10,1528.0,True
P00416,S0002,19,13,,True
P01970,S0002,52,24,419.0,True
P00630,S0002,37,12,,True
P01155,S0002,58,13,,True
P00794,S0002,75,18,,True
P01177,S0002,18,24,1709.0,True
P01399,S0002,89,24,1690.0,True
P00970,S0002,76,26,,True
P01299,S0002,59,10,,True
P01035,S0002,35,29,,True
P00822,S0002,44,21,286.0,True
P01272,S0002,83,18,,True
P01881,S0002,48,16,,True
P00722,S0002,82,29,476.0,True
P01796,S0002,83,21,1508.0,True
P01062,S0002,68,10,,True
P00696,S0002,26,24,,True
P01228,S0002,38,14,,True
P00388,S0002,81,26,872.0,True
P00825,S0002,16,12,,True
P01129,S0002,15,24,337.0,True
P01875,S0002,23,27,1827.0,True
P00204,S0002,16,14,,True
P01856,S0002,79,11,437.0,True
P01916,S0002,84,24,,True
P01541,S0002,31,30,296.0,True
P00216,S0002,41,17,366.0,True
P01704,S0002,69,26,510.0,True
P00479,S0002,15,24,1650.0,True
P00990,S0002,99,20,437.0,True
P00169,S0002,12,25,,True
P00682,S0002,76,25,506.0,True
P01960,S0002,60,11,1483.0,True
P01301,S0002,71,17,188.0,True
P00227,S0002,33,30,,True
P01708,S0002,43,27,,True
P01740,S0002,90,28,414.0,True
P01720,S0002,64,30,,True
P01794,S0002,25,15,638.0,True
P01822,S0002,52,29,,True
P01111,S0002,37,26,,True
P01974,S0002,68,13,,True
P01412,S0002,65,24,,True
P00425,S0002,97,26,846.0,True
P00543,S0002,59,10,449.0,True
P00098,S0002,31,18,1714.0,True
P01838,S0002,47,17,401.0,True
P00225,S0002,65,28,492.0,True
P00529,S0002,37,16,,True
P01685,S0002,33,22,,True
P01993,S0002,35,16,,True
P01501,S0002,66,10,582.0,True
P01374,S0002,25,23,633.0,True
P00856,S0002,48,16,,True
P00412,S0002,84,20,,True
P00466,S0002,41,26,601.0,True
P01346,S0002,68,15,1628.0,True
P00482,S0002,41,22,,True
P00969,S0002,66,29,,True
P01774,S0002,36,22,518.0,True
P00011,S0002,13,14,,True
P01016,S0002,77,11,,True
P01044,S0002,38,26,587.0,True
P00750,S0002,42,28,1631.0,True
P01344,S0002,96,30,,True
P01094,S0002,99,17,,True
P01532,S0002,61,24,,True
P00295,S0002,25,18,,True
P00916,S0002,94,21,,True
P00262,S0002,26,15,,True
P01309,S0002,83,26,185.0,True
P01148,S0002,47,22,,True
P01207,S0002,86,18,667.0,True
P00308,S0002,79,30,,True
P00480,S0002,82,30,,True
P01069,S0002,27,14,989.0,True
P01098,S0002,96,26,603.0,True
P01386,S0002,45,25,,True
P01872,S0002,39,29,171.0,True
P01049,S0002,41,24,,True
P01589,S0002,75,22,,True
P01149,S0002,10,18,893.0,True
P01784,S0002,28,17,,True
P01018,S0002,96,11,,True
P00168,S0002,95,26,775.0,True
P00792,S0002,47,12,513.0,True
P01828,S0002,65,18,,True
P00197,S0002,70,19,,True
P00343,S0002,49,19,,True
P00666,S0002,21,18,,True
P00339,S0002,42,22,,True
P00421,S0002,41,11,,True
P00869,S0002,10,10,,True
P00487,S0002,12,22,,True
P00230,S0002,80,19,,True
P00111,S0002,66,21,1336.0,True
P00931,S0002,33,17,,True
P00973,S0002,22,14,,True
P01353,S0002,16,30,1518.0,True
P01865,S0002,51,11,,True
P01928,S0002,96,10,1480.0,True
P00309,S0002,80,24,,True
P01621,S0002,15,19,,True
P00139,S0002,19,25,,True
P00928,S0002,53,28,,True
P00293,S0002,47,19,623.0,True
P01573,S0002,53,11,,True
P00646,S0002,16,11,,True
P01751,S0002,62,21,,True
P00845,S0002,49,20,,True
P01802,S0002,100,21,1064.0,True
P00718,S0002,73,27,514.0,True
P00820,S0002,43,14,1360.0,True
P01989,S0002,54,16,,True
P00616,S0002,37,16,609.0,True
P01311,S0002,91,15,,True
P00957,S0002,43,19,,True
P01898,S0002,71,22,1615.0,True
P01196,S0002,36,10,332.0,True
P00786,S0002,96,24,,True
P00950,S0002,93,25,1270.0,True
P01394,S0002,13,14,,True
P00390,S0002,34,11,1579.0,True
P00345,S0002,21,26,,True
P01624,S0002,76,18,1516.0,True
P01407,S0002,55,30,1341.0,True
P00982,S0002,85,15,,True
P01432,S0002,20,25,579.0,True
P01437,S0002,89,29,501.0,True
P01639,S0002,26,14,,True
P01448,S0002,58,27,,True
P00260,S0002,59,17,,True
P01210,S0002,95,24,,True
P00101,S0002,68,29,1587.0,True
P01128,S0002,96,28,,True
P00865,S0002,34,21,,True
P00467,S0002,80,13,,True
P00952,S0002,26,24,554.0,True
P00395,S0002,89,26,,True
P01908,S0002,76,22,,True
P00272,S0002,39,13,1270.0,True
P01982,S0002,55,15,537.0,True
P00592,S0002,24,26,,True
P00528,S0002,87,28,,True
P01652,S0002,52,10,,True
P01719,S0002,93,12,,True
P00781,S0002,71,16,624.0,True
P01544,S0002,91,23,,True
P00212,S0002,10,19,288.0,True
P00571,S0002,43,24,,True
P00534,S0002,41,27,272.0,True
P00795,S0002,90,30,,True
P00669,S0002,67,26,,True
P01179,S0002,63,24,,True
P01486,S0002,34,17,,True
P00235,S0002,51,15,,True
P00415,S0002,93,19,,True
